,입찰명,발주기관,낙찰자(상호)
10975,2017년 의무장비 소독물품포장기 등 2건 구매,국군의무사령부,주식회사 유니메인
10976,2017년 의무장비 환자관찰장치 이동형 구매,국군의무사령부,주식회사 유니메인
10977,2017년 의무장비 멸균소독기 소형 구매,국군의무사령부,거성
10978,2017년 의무장비 운동용 무게셋 이동형 구매,국군의무사령부,(주)도원씨앤씨
10979,2017년 의무장비 수욕기 일반용 구매,국군의무사령부,(주)한별메디케어
11166,재투자 의무장비 구매(1차) - 수술대 병원 자동식,국군대전병원,서림통상 주식회사
11215,재투자 의무장비 구매(임플란트 치과용),국군대전병원,주식회사 소향
11256,00병원 의무장비(형광형 현미경) 구매,국군재정관리단,주식회사 에스에스피앤디
11257,00병원 의무장비(효소면역측정기 중형) 구매,국군재정관리단,현대기업
11348,2017년 의무장비(약품포장기 자동식) 구매,국군의무사령부,태린메디칼 주식회사
11366,재투자 의무장비 구매(2차) - 치과유니트 및 의자,국군대전병원,주식회사 소향
11380,2017년 의무장비 침대 자동식 응급실용) 구매,국군의무사령부,남촌산업
11508,재투자 의무장비 구매(잔뇨량 측정기),국군수도병원,(주)테스온
11509,재투자 의무장비 구매(냉장고 시약보관용),국군수도병원,(주)한일종합상사
11511,재투자 의무장비 구매(초저온 냉장고),국군수도병원,주식회사 서진컨설팅
11512,재투자 의무장비 구매(냉장고 혈액은행용 대형),국군수도병원,연합메디칼
11513,재투자 의무장비 구매(현미경및자동촬영장치광학형),국군수도병원,(주)테스온
11514,재투자 의무장비 구매(겔이미지 시스템),국군수도병원,주식회사 엔에이치
11515,재투자 의무장비 구매(분광광도계 자외선 가시광선),국군수도병원,주식회사 케이제이
11516,재투자 의무장비 구매(전기영동기 수직형),국군수도병원,케이지메디텍주식회사
11518,재투자 의무장비 구매(자외선사진촬영기),국군수도병원,남촌산업
11519,재투자 의무장비 구매(천평전자식 일반형),국군수도병원,다익테크
11520,재투자 의무장비 구매(중합효소 연쇄반응 장치),국군수도병원,성도교역
11521,재투자 의무장비 구매(원심분리기 중형),국군수도병원,주식회사 드림팩토리
11522,재투자 의무장비 구매(세균배양기 일반용),국군수도병원,케이지메디텍주식회사
11523,재투자 의무장비 구매(세균배양기 진탕용),국군수도병원,케이지메디텍주식회사
11524,재투자 의무장비 구매(견인치료기 경요추용),국군수도병원,(주)테스온
11525,재투자 의무장비 구매(운동부하폐기능측정기),국군수도병원,주식회사 드림팩토리
11716,재투자 의무장비 구매(1차) - 요분석기,국군대전병원,(주)씨엠코리아
11717,재투자 의무장비 구매(1차)-레이져수술기 하지정맥용,국군대전병원,동명상사
11719,재투자 의무장비 구매(1차) - 심전도계,국군대전병원,태린메디칼 주식회사
11723,재투자 의무장비 구매(1차) - 전기수술기 내시경용,국군대전병원,(주)진명코웍스
11735,재투자 의무장비 구매(1차) - 전기수술기 내시경용,국군대전병원,(주)진명코웍스
11745,재투자 의무장비 구매(1차) - 24시간 혈압측정기,국군대전병원,태린메디칼 주식회사
11751,재투자 의무장비 구매(1차) - 24시간 혈압측정기,국군대전병원,태린메디칼 주식회사
11963,17-P-00지역 해안경계통합시스템 구축사업(리스물건),국군재정관리단,주식회사 혜민이엔지
12070,의무장비(한방장비셋) 구매,국군재정관리단,매쉬미디어(주)
12234,2017년 조달 의무장비(냉장고 혈액은행용 대형) 구매,국군의무사령부,미래테크
12282,2017년 조달 의무장비(중형건조기 등 2품목) 구매,국군의무사령부,주식회사 소향
12285,2017년 조달 의무장비(중형건조기 등 2품목) 구매,국군의무사령부,주식회사 소향
12488,00병원 고소작업대 구매,국군수도병원,(주)호형이엔지
12497,2017년 의무장비(소독기저온멸균형 중형 EOgas) 구매,국군의무사령부,한경
12856,혈압감시장치 1항목 구매(의무),육군군수사령부,동명상사
12869,2017년 의무장비 자동세척건조기 중형 구매,국군의무사령부,(주)신한
12871,강릉병원 CCTV 노후 교체 계약,국군의무사령부,에스제이넷주식회사
12872,"2017년 의무장비(멸균소독기 소형, 전침치료기) 구매",국군의무사령부,다익테크
12886,"초자기구 등 94종(의무장비시약, 치과재료)",제7001부대,이레메디칼
12900,의무장비(심장세동제거기 일반용) 구매,국군재정관리단,주식회사 디비메디칼(DB)
13116,"2017년 의무장비 손 세척대 2,3인용 구매",국군의무사령부,동명상사
14064,의무장비(현미경 다안식)구매,국군의무사령부,주식회사 휴플러스
14217,의무장비(현미경 도립형)구매,국군의무사령부,주식회사 나루지엠에스
14515,수도병원 의무장비 구매(뇌내시경),국군수도병원,주식회사 한스피엠아이
14734,17-6차 일반의무비품(순번대기시스템 등 3건) 구매,국군의무사령부,주식회사 성진이엔디
15099,무균채수팩 등 136종(의무장비시약),제7001부대,킴스헬스케어
15366,의무장비(전자동정제 분류포장기) 구매,국군대전병원,태린메디칼 주식회사
15617,2017년 의무장비(심전도계 사단용) 구매,국군의무사령부,티엠이바이오 주식회사
15914,의무장비(혈액응고측정기) 구매,국군대전병원,이레메디칼
15966,의무장비(환자관찰장치 이동형) 구매,국군대전병원,(주)에스피메디텍
15968,의무장비(자동적혈구침강속도 측정기) 구매,국군대전병원,(주)성광메디피아
15969,2017년 의무장비 혈전방지기 등 3품목 구매,국군의무사령부,태린메디칼 주식회사
15976,2017년 의무장비 산소소생기자동식 병원용 구매,국군의무사령부,주식회사한국소방안전
16186,시력측정기 병원용 1EA,해군군수사령부,엔씨메디칼
16189,환자체온조절기 자동식 공기식 1EA,해군군수사령부,한스메디칼
16268,2017년 의무장비 전기수술기 이동식 구매,국군의무사령부,주식회사 가람메드
16506,환자관찰장치 이동형 사단형 등 2종,해군군수사령부,엔씨메디칼
16844,2차 의무장비 구매(환자체온보온기 공기식),국군수도병원,주식회사 가람메드
16845,2차 의무장비 구매(전기수술기 미세수술용),국군수도병원,주식회사 가람메드
16899,"Rack,18hole Ø30ml 등 111종(의무장비시약)",제7001부대,태린메디칼 주식회사
16921,의무장비(치과 유니트) 구매,국군재정관리단,주식회사 에프앤지아이
16922,의무장비(이비인후과 유니트) 구매,국군재정관리단,고메드
17133,2017년 의무장비 슬라이드 자동염색기 구매,국군의무사령부,주식회사 디비메디칼(DB)
17142,2017년 의무장비 슬라이드 자동염색기 구매,국군의무사령부,주식회사 디비메디칼(DB)
17299,2017년 의무장비 신경자극치료기 구매,국군의무사령부,미소커뮤니케이션
17300,2017년 의무장비 소독물품포장기 구매,국군의무사령부,주식회사 웰팜
17301,2017년 의무장비 청력검사실 구매,국군의무사령부,태린메디칼 주식회사
17374,2017년 의무장비 심전도계 병원용 구매,국군의무사령부,에스엘(SL)상사
17375,2017년 의무장비 현미경 광학양안식 구매,국군의무사령부,한경
17376,2017년 의무장비 견인치료기 경요추용 구매,국군의무사령부,주식회사 더그린
17377,2017년 의무장비 견관절수동운동기 구매,국군의무사령부,태린메디칼 주식회사
17378,2017년 의무장비 레이저수술기 이산화탄소 구매,국군의무사령부,다익테크
17379,2017년 의무장비 비디오기도삽관기 구매,국군의무사령부,제이메디케어
17464,2차 의무장비 구매(두부진찰등),국군수도병원,주식회사 부영상사
17468,1차 의무장비 구매(치과용 X-선기 디지털),국군수도병원,우진통상
17469,1차 의무장비 구매(원심분리기 중형),국군수도병원,한스테크
17595,2017년 의무장비 간섭파치료기 구매,국군의무사령부,다익테크
17596,2017년 의무장비 냉장고 시약보관용 구매,국군의무사령부,한스테크
17597,2017년 의무장비 오실로스코프 구매,국군의무사령부,주식회사 에버위너
17598,2017년 의무장비 고주파수술기 이비인후과용 구매,국군의무사령부,주식회사 가람메드
17645,대퇴부 당김장치 등 35항목 구매(의무),육군군수사령부,주식회사 다윤테크
18158,해외파병 의무장비(디지털 엑스선기) 구매,국군재정관리단,디에이치산업
19053,의무장비 구매(적외선열화상카메라),국군대전병원,주식회사 소향
19180,의무장비(X-선기 전치아동시촬영기) 구매,국군재정관리단,주식회사 케이디메디케어
19375,의무장비(초음파진단기 동물진료용),국군의무사령부,아이브이원메디케어
19402,의무장비(치과유니트) 구매,국군재정관리단,주식회사 소향
19543,의무장비(임플란트 치과용) 구매,국군의무사령부,주식회사 소향
19545,의무장비(무릎운동테이블 물리치료용) 구매,국군의무사령부,주식회사 미다스글로벌
19546,의무장비(산부인과 진찰대) 구매,국군의무사령부,주식회사 성보
19568,후반기 3차 의무장비(초음파진단기) 구매,국군수도병원,주식회사 유노미아
19653,후반기 2차 의무(병원)장비 구매,국군수도병원,주식회사 신우메디랜드
19654,4차 의무장비 구매(구강스캐너),국군수도병원,주식회사 나유
19675,환자체온조절기 자동식 1EA 구매,해군군수사령부,온케어메디홀주식회사
19678,의무장비(체외충격파치료기) 구매,국군의무사령부,태린메디칼 주식회사
19679,의무장비(집진기 치과용) 구매,국군의무사령부,태린메디칼 주식회사
19801,후반기 2차 의무(기타)장비 구매,국군수도병원,(주)하이엠디
19802,후반기 1차 의무(치과)장비 구매,국군수도병원,(주)하이엠디
19803,후반기 1차 의무(병리)장비 구매,국군수도병원,재경상사
19851,의무장비(자동혈구계산기 소형) 구매,국군의무사령부,주식회사 디비메디칼(DB)
19852,의무장비(사체냉동기 2구용) 구매,국군의무사령부,카이트
19853,의무장비(시약 및 약품냉장고 대형) 구매,국군의무사령부,주식회사 한스메디칼
19901,의무장비 구매(자동분석기 생화학용),국군재정관리단,희송컴퍼니
20110,의무장비 구매(청력계 자동식),국군대전병원,디에이치산업
20111,의무장비 구매(심전도계),국군대전병원,주식회사 이레팜
20112,의무장비 구매(생활심전도계),국군대전병원,디에이치산업
20113,의무장비 구매(소환로대형),국군대전병원,유한회사 엔디클릭
20114,의무장비 구매(근전도기),국군대전병원,다익테크
20151,의무장비(파라핀 수욕조 등 5건) 구매,국군의무사령부,제이테크(J테크)
20365,의무장비(소목물품포장기) 구매,국군의무사령부,(주)도원씨앤씨
21090,18년 해안경계통합시스템 구축사업(리스물건),국군재정관리단,주식회사 지엠티
21250,7차 의무장비구매(심장세동제거기),국군수도병원,주식회사백운
21251,7차 의무장비구매(심장세동제거기),국군수도병원,주식회사백운
21743,의무장비(X-선기 전치아동시촬영기) 구매,국군의무사령부,대한메디텍 주식회사
21977,의무장비(X-선기 치과용 디지털) 구매,국군의무사령부,주식회사 모든통상
23567,의무장비 간섭파 치료기 등 11종,제9965부대,(주)도원씨앤씨
23996,치과장비(컴프레셔 등 2종) 구매,국군재정관리단,주식회사 미카모카
24752,의무장비 한방장비세트 구매,국군재정관리단,주식회사 케이제이
24834,시력측정기 자동식 1EA 구매,해군군수사령부,(주)하이엠디
24929,3차 의무장비 구매(고주파수술기),국군수도병원,메디칼에이엠에스 주식회사
24930,6차 의무장비구매(흡인기 위장관배액용),국군수도병원,주식회사 한스피엠아이
25321,의무장비(생화학자동분석기 등 2종) 구매(17-207),공군제38전투비행전대,태린메디칼 주식회사
25322,6차 의무장비 구매(미세수술드릴 성형외과용),국군수도병원,온케어메디홀주식회사
25631,의무장비(혈액응고측정기) 구매,국군재정관리단,온케어메디홀주식회사
25775,'18년 5차 의무장비 구매(자동뇨침사기),국군수도병원,제이메디케어
25777,2차 의무장비구매(초저온냉동고),국군수도병원,유니온티에이
25778,'18년 5차 의무장비 구매(임플란트치과용),국군수도병원,(주)하이엠디
25779,'18년 5차 의무장비 구매(자동뇨침사기),국군수도병원,제이메디케어
25780,'18년 5차 의무장비 구매(임플란트치과용),국군수도병원,(주)하이엠디
25976,항-18-009 회전형 박절기(의무장비) 구매,공군사관학교,MK메디칼
26000,의무장비(치과유니트) 구매,국군재정관리단,주식회사 소향
26001,의무장비(고주파열 응고치료기) 구매,국군재정관리단,주식회사 에스티에스
26002,의무장비(각막내피세포검사계)구매,국군재정관리단,메디칼에이엠에스 주식회사
26003,의무장비(체중계형 침대마비환자용)구매,국군재정관리단,(주)한별메디케어
26041,의무장비 구매 - 원심분리기 대형,국군대전병원,주식회사 하나메디랩
26102,2018년 의무장비 심전도계 병원용 구매,국군의무사령부,(주)플러스모던
26104,2018년 의무장비 냉장고 혈액은행용 대형 구매,국군의무사령부,(주)모던애드
26105,2018년 의무장비 응집반응관찰기 구매,국군의무사령부,(주)이삭메디칼
26106,2018년 의무장비 심장세동제거기 사단용 구매,국군의무사령부,주식회사 이수케이
26256,의무장비 구매 - 기공용 작업대,국군대전병원,(주)한별메디케어
26257,의무장비 구매 - 뇌파기(EFG),국군대전병원,하이펙 주식회사
26442,2차 의무장비구매(수액조절기 주사용 미세주입기),국군수도병원,케이지메디텍주식회사
26443,2차 의무장비구매(무산동 안저카메라),국군수도병원,주식회사 리더스케이알
26444,2차 의무장비 구매(레이저수술기 하지정맥용),국군수도병원,주식회사 태촌실업
26445,2차 의무장비 구매(도상검안경 쌍인식),국군수도병원,이지테크
26446,2차 의무장비 구매(간섭파치료기),국군수도병원,주식회사 신우메디랜드
26447,2차 의무장비 구매(침대자동식 응급실용),국군수도병원,(주)에스피메디텍
26448,2차 의무장비구매(치료테이블 전기식),국군수도병원,(주)도원씨앤씨
26450,2018년 의무장비 청력검사실 구매,국군의무사령부,미소커뮤니케이션
26453,2018년 의무장비 제빙기 등 4건 구매,국군의무사령부,(주)도원씨앤씨
26454,2018년 의무장비 이비인후과유니트 병원용 구매,국군의무사령부,대전진선메디칼
26455,2018년 의무장비 청력계임피던스 구매,국군의무사령부,킴스헬스케어
26456,2018년 의무장비 청력검사실 구매,국군의무사령부,미소커뮤니케이션
26457,2018년 의무장비 폐기능측정기 구매,국군의무사령부,바른약품 주식회사
26458,2018년 의무장비 소형탁상용 구매,국군의무사령부,이레메디칼
26672,19-20차 의무장비(환자관찰장치 중앙 및 침상용)구매,국군수도병원,(주)도원씨앤씨
26694,19-34차 의무장비 수액조절기 미세주입기(6ch) 구매,국군수도병원,주식회사 길상산업
26742,19-8차 환자관찰장치(이동형) 구매,국군수도병원,경성이앤씨
26743,19-34차 환자관찰장치(이동형) 구매,국군수도병원,주식회사 고코니
26906,19-8차 의무장비 심장혈류 박출량 측정기 구매,국군수도병원,주식회사 케이제이
27135,"19-283, 의무대대, 시스템 에어컨 등 4종",공군 제8전투비행단,주식회사 아리랑
27142,19-34차 의무장비 산부인과 진찰대 구매,국군수도병원,(주)한별메디케어
27169,성인전문 응급처치 시뮬레이터 등 2종,국군의무학교,(주)동성메디칼
27178,국군의무사령부 자동문 출입시스템 개선사업,국군의무사령부,주식회사 액션테크
27219,국군포천병원 경계용 CCTV 구축사업,국군의무사령부,플러스전기 주식회사
27297,19-34차 환자체온조절기 자동식(물타입) 구매,국군수도병원,주식회사 우영물산
27298,19-34차 의무장비 침대자동식 응급실용 구매,국군수도병원,주식회사 구정
27299,19-34차 의무장비 손세척대 구매,국군수도병원,주식회사 태촌실업
27300,19-34차 의무장비 뇌압감시기 구매,국군수도병원,CK meditech
27301,19-34차 의무장비 흡인기 위장관배액용 구매,국군수도병원,태평양인베스트주식회사
27303,19-34차 의무장비 고유량 산소치료기 구매,국군수도병원,주식회사 엠텍헬스케어
27304,19-34차 의무장비 혈전방지기 구매,국군수도병원,이스트트레이딩
27305,19-34차 의무장비 흉벽진동기 구매,국군수도병원,(주)석호약품
27548,2019년 의무장비(견인치료기 경요추용) 구매-재투자,국군의무사령부,(주)동방
27550,19-28차 의무장비 조직처리기 자동식 구매,국군수도병원,주식회사 에스엠메디칼
27646,의무후송전용헬기 홍보물(모형) 제작/구매,국군의무사령부,주식회사 지에이
27647,19-13차 의무장비 펜던트 구매,국군수도병원,주식회사 정현
27648,19-8차 의무장비 뇌압감시기 구매,국군수도병원,CK meditech
27795,수도병원 수변전설비(발전기),국군의무사령부,파워코리아 주식회사
27881,재투자 의무장비 구매(원심분리기 중형),국군대전병원,주식회사 하나메디랩
27963,19-21차 의무장비 환자중앙감시장치 마취과용 구매,국군수도병원,주식회사 케이제이
28070,의무장비(산소호흡기) 구매(20196299-D),국군재정관리단,주식회사 동영상사
28077,2019년 의무장비(집진기 치과용) 구매-재투자,국군의무사령부,한국케이엔티(주)
28145,2019년 의무장비(요분석기) 구매-재투자,국군의무사령부,주식회사 에이치앤아이웍스
28146,2019년 의무장비(사체냉동기 2구용) 구매-재투자,국군의무사령부,(주)테스온
28147,2019년 의무장비(체지방측정기) 구매-재투자,국군의무사령부,바디스캔
28168,재투자 의무장비 구매(기능적전기자극기FES),국군대전병원,주식회사 신우메디랜드
28169,재투자 의무장비 구매(기공용 에어터빈),국군대전병원,(주)다일
28197,2019년 의무장비(멸균소독기중형전기식) 구매-재투자,국군의무사령부,삼마상사
28198,19-21차 의무장비 침대자동식 응급실용 구매,국군수도병원,엠씨아이컴퍼니(주)
28199,19-21차 의무장비 심전도계 구매,국군수도병원,PHOTOhi
28200,19-8차 의무장비 비디오 기도 삽관기 구매,국군수도병원,주식회사 엔에이치
28201,19-8차 의무장비 수액조절기 주사용 미세주입기 구매,국군수도병원,주식회사 아워스
28202,19-26차 의무장비 각막굴절검사기 구매,국군수도병원,플레이버
28203,19-8차 의무장비 전기소작기 병원용 구매,국군수도병원,주식회사 메디시온
28204,19-18차 의무장비 수술등 천정식 매립형 구매,국군수도병원,주식회사 복은
28205,19-22차 의무장비 자동세척건조기 대형 구매,국군수도병원,해가빛주식회사
28383,2019년 의무장비(전기소작기 치과용) 구매-재투자,국군의무사령부,주식회사 나유
28384,2019년 의무장비(체외충격파치료기) 구매-재투자,국군의무사령부,엠에이치케이(MHK)
28385,2019년 의무장비(비디오기도삽관기) 구매-재투자,국군의무사령부,인메드
28451,재투자 의무장비 구매(현미경 광학 양안식),국군대전병원,한경
28452,재투자 의무장비 구매(자동뇨침사기),국군대전병원,주식회사 한스피엠아이
28453,재투자 의무장비 구매(환자체온조절기자동식(공기식),국군대전병원,주식회사 한스피엠아이
28454,재투자 의무장비 구매(X-선기 치과용 디지털),국군대전병원,주식회사 나유
28455,재투자 의무장비 구매(치과용 레이져),국군대전병원,주식회사 나유
28456,재투자 의무장비 구매(임플란트 치과용),국군대전병원,주식회사 소향
28457,재투자 의무장비 구매(핸드피스 소독기),국군대전병원,주식회사 나유
28458,재투자 의무장비 구매(피부광학치료기),국군대전병원,해원산업
28459,재투자 의무장비 구매(청력계 자동식),국군대전병원,제이디건설기계 주식회사
28460,재투자 의무장비 구매(냉동치료기),국군대전병원,주식회사 조양메딕스
28472,2019년 의무장비(약품포장기 자동식) 구매 - 재투자,국군의무사령부,한경
28484,2019년 의무장비(약품포장기 자동식) 구매 - 재투자,국군의무사령부,한경
28485,2019년 의무장비(초저온냉동고) 구매 - 재투자,국군의무사령부,(주)플러스모던
28486,‘19년 의무장비(시약 및 약품 냉장고 대형) 구매,국군수도병원,나래컴퍼니
28645,19-5차 의무비품(근관장측정기 등 2품목) 구매,국군의무사령부,주식회사 더그린
28812,의무장비1차(냉방실험장치),국군의무사령부,로얄사이언스
28813,의무장비3차(초저온냉장고),국군의무사령부,(주)플러스모던
28814,의무장비2차(중합효소연쇄반응장치),국군의무사령부,주식회사 휴먼앤사이언스
28963,19-23차 OO병원 의무장비(X- 선기 촬영디지털) 구매,국군수도병원,아이티씨(주)
29335,19-12차(3) 의무장비 혈액가스분석기 소형 구매,국군수도병원,주식회사백운
29365,19-20차 OO병원 의무장비(환자관찰장치 중앙) 구매,국군수도병원,제이엠케이
29367,19-10차 의무장비(손세척대) 구매,국군수도병원,주식회사 백운테크
29368,19-12차 의무장비(잔료량측정기) 구매,국군수도병원,만능유한회사
29369,19-15차 의무장비(냉장고혈액은행용 대형) 구매,국군수도병원,(주)한별메디케어
29483,19-8차 의무장비(10.지속적신대체요법기)구매,국군수도병원,주식회사 더그린
29484,19-8차 의무장비(2.Cell Saver) 구매,국군수도병원,유한회사 엔디클릭
29485,19-8차 의무장비(3.흉벽진동기) 구매,국군수도병원,주식회사 엔디
29486,19-8차 의무장비(4-1 흡인기 흉부배액용 등) 구매,국군수도병원,주식회사 아름글로벌
29487,19-8차 의무장비(6.고유량 산소공급기) 구매,국군수도병원,유어스 컴퍼니
29488,19-8차 의무장비(8-1.체온조절장치 등) 구매,국군수도병원,주식회사 한스피엠아이
29553,19-6차 훈련/의무용품(의무실 재활장비 등 8종),국군체육부대,정우이앤이 주식회사
30453,19년 의무장비(자동식 약품포장기) 구매,국군수도병원,지호메디칼
30516,대전병원 의무장비 구매(레이져수술기 디스크제거용),국군대전병원,한경
31468,2019년 의무장비(냉동치료기) 구매,국군의무사령부,카이트
32095,2019년 의무장비(제빙기) 구매,국군의무사령부,(주)지오미디어
32609,의무장비 구매(멸균소독기대형 벽부형)(20197018-A),국군재정관리단,주식회사 동영상사
32733,2019년 의무장비(운동부하심전도계) 구매,국군의무사령부,주식회사 케이엠텍
