,입찰명,발주기관,낙찰자(상호)
5400,자주포 일반부품류,기동화력계약팀 (구:19.09.16),덕인산업
6092,16년 사무자동화장비(데스크톱PC) 도입사업(리스물건),국군재정관리단,(주)레드스톤시스템
6595,브레이크액,급식유류계약팀,동아특수화학(주)
7008,브레이크 슈 세트 등 2항목 제조(기장),육군군수사령부,주식회사 금탑
7088,국방대 이전사업 관급자재(PE관및이음관),국방시설본부,케이유피피(주)
7125,작전영상전송장비(KAISHOT) 유지보수 정비,해군군수사령부,(주)아이디폰
7656,자료연동처리기(DLPS) 유지보수 정비,해군군수사령부,주식회사 시스텍
8069,함정용 위성방송수신안테나 유지보수 정비,해군군수사령부,한양무선통신
8240,도서(최강건설기계 정비 기능사) 등 192종,해군교육사령부,피앤에스
9328,329사업 2차 시설공사(금속재패널 제조 설치),제7821부대,(주)광스틸
9449,D004 남양이전사업 시설공사 관급자재-방송AV,공군 작사예하 방포사예하 제3여단,주식회사 이스젠
9450,D004 남양이전사업 시설공사 관급자재- 통합배선,공군 작사예하 방포사예하 제3여단,(주)성혜정보통신
9593,교육훈련상황실 전시장비 정비/교체 사업,해군사관학교,주식회사 명품시스템
9875,17-00부대 세병관(명량홀) 전시장비 정비/교체 사업,국군재정관리단,아이에스엘정보통신 주식회사
10043,17-체력단련장 골프카트 납 배터리 구매,국군재정관리단,위팩트(WIFECT)
10382,과학화경계시스템 성능개선사업(노후부품 교체) 계약,제1891부대,주식회사 포딕스시스템
10809,17-00부대 상황공유체계 정비/교체 사업,국군재정관리단,푸르나테크 주식회사
10849,동여주체력단련장 골프카트 배터리 구매,국군복지단,삼성테크
10883,롤필터 외 3종 제조납품 및 폐 필터 수거/처리,국방부계룡대근무지원단,요림필터산업주식회사
11135,"바라쿠다 브레이크 밸브 등 25항목 구매(기장, 해파)",육군군수사령부,주식회사 서일산업
11702,다목적전술차 브레이크및라이닝구매,육군종합정비창,주식회사 제이알디
11795,155mm 교체시설사업(연천) 관급자재 혼합골재,제7856부대,(주)유신
12281,"브레이크 시험기 등 4항목 제조(기장, 추가)",육군군수사령부,주식회사 지에취디자인
12622,17년 금속휘장류,물자계약팀,좋아실업 주식회사
12903,17년 노후 축전지 교체사업,국군지휘통신사령부,효경상사
12905,디스크 브레이크 슈 등 20항목 제조(기장),육군군수사령부,명신이엔씨 주식회사
13011,17년 발칸 포가부 부품(일반부품),유도무기계약팀 (구:19.09.16),주식회사 헤이코
13060,브레이크 시험기 등 4항목 제조(기장),육군군수사령부,(주)오토기기
13094,브레이크아웃 등 22품목(도서),제9181부대,하나산업
13634,'17년 00부대 상황공유체계 정비/교체사업,국군재정관리단,소성정보기술 주식회사
13884,자주포 일반부품류,기동화력계약팀 (구:19.09.16),덕인산업
13893,17-00부대 세병관 전시장비 정비/교체 사업,국군재정관리단,아이에스엘정보통신 주식회사
13960,17년 함정 원격정비지원체계 구축사업(리스물건),국군재정관리단,(주)서진씨엔씨테크
13962,17년 특수무기 케이블조립체류(일반),유도무기계약팀 (구:19.09.16),동양기전
14026,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,제9227부대,주식회사 엠제이케이
14032,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,제9227부대,주식회사 엠제이케이
14276,조달(17-147)[수송]브레이크시험기등 4종 제조및설치,공군제5공중기동비행단,경남테크
15007,17년 사무자동화장비(데스크톱PC) 도입사업(리스물건),국군재정관리단,(주)컴트리
15012,"일반광학장비부품(덮개, 입구용)",기동화력계약팀 (구:19.09.16),예지산업
15116,단안형야간투시경 부품(일반제조),지휘정찰계약팀 (구:19.09.16),주식회사 보성기업
15286,000사업 UPS 및 배터리 제조설치,제3707부대,(주) 테스
15338,자주포 유지용 일반부품류,기동화력계약팀 (구:19.09.16),(주)경도
16232,고성능 영상감시체계 유지보수 정비,해군군수사령부,주식회사 아이엔아이
16233,함정용 위성방송수신안테나 유지보수 정비,해군군수사령부,한양무선통신
16287,정비 및 취사 일반품목 구매,수도방위사령부,비테크코리아 주식회사
16589,브레이크액,급식유류계약팀,동아특수화학(주)
16716,"케이블조립체,특수목적용,전기용 등 7항목 구매(기장)",육군군수사령부,레이어시스템
17494,"케이블조립체,특수목적용,전기용 등 8항목 제조(기장)",육군군수사령부,시온테크
17555,조사리강하훈련장 관급자재 스틸그레이팅 제조 설치,제9227부대,주식회사 태흥그레이팅
17700,발칸 브레이크판B등5종구매,육군종합정비창,신영에이텍
17978,"18-00사 관급자재(방송,AV) 제조설치",국군재정관리단,공간미디어(주)
18194,00사업 관급자재(자동제어시스템) 제조 설치,국군재정관리단,믿음이엔지(ENG)
18618,체력단련장 골프카트 배터리 구매,국군재정관리단,주식회사 제일
18862,부대개편 일반지원대대 관급자재(크레인) 제조설치,국군재정관리단,(주) 맑은나라
19250,부대개편사업 관급자재(크레인) 제조설치,국군재정관리단,주식회사 라움
19761,18년 상황전시기 노후 및 정비불가장비 교체사업,국군재정관리단,주식회사 리눅스데이타시스템
19870,00부대 이전사업 관급자재 합성수지창호 제조설치,국군재정관리단,아영산업
20402,홍보물품(휴대용보조배터리등 12품목)구매,국군재정관리단,주식회사 대일씨앤에이
20412,18-06-144(전처리필터 등 3종 구매),공군제16전투비행단,(주)세방씨앤에프
20478,일반정비장비(잠호용접기) 구매,국군재정관리단,부자네
20614,00부대 이전사업 관급자재 타일 구매,제17보병사단,앰투라이프
20706,잠수함 잠망경 헤드윈도우 부품국산화 개발사업,국군재정관리단,(주)그린광학
20748,00부대 이전사업 관급자재(통합배선) 제조,국군재정관리단,주식회사 예스텍
20814,5차사업(83정비) 크레인 제조설치(18-136),제2307부대,에이치피아이 (HPI)
20830,UPS 배터리 교체사업,국군재정관리단,주식회사 성보
20985,체력단련장 배터리 구매,제8385부대,(주)이도
21188,BTCS 부품 정비(일반),지휘정찰계약팀 (구:19.09.16),덕인산업
21193,"케이블 조립체, 특수목적용 등 2종 구매",제9121부대,주식회사동양엔지니어링
21227,자주포 운영용 일반부품류,기동화력계약팀 (구:19.09.16),주식회사 장성 이.피.에스
21491,'18년 소음저감사업 시설공사 관급자재(냉난방기),공군제16전투비행단,삼성기전 주식회사
21521,5차사업(83정비대대) 콘크리트파일제조(18-135),제2307부대,성원파일주식회사
21855,변환기조립체(구축함용),지휘정찰계약팀 (구:19.09.16),(주)에프에스
21936,일반 물자정비재료 81종 구매,국군재정관리단,주식회사 천광
22189,항공기타장비 부품(방전램프 등 5종),공군군수사령부,에이치앤주식회사
22380,00단 작전영상전송장비(KAISHOT) 유지보수 정비,해군군수사령부,株式會社 錦湖이.티.시
22417,"키,브레이크 디스크 드라이브(항공기용)",항공기계약팀 (구:19.09.16),다산기공(주)
22465,일반정비장비(CNC선반) 구매,국군재정관리단,주식회사 동영상사
22566,18년 발칸 포가부 부품(일반부품),유도무기계약팀 (구:19.09.16),그린스틸
22581,"케이블 조립체,특수목적용,전기용",함정계약팀 (구:19.09.16),우성전장
22751,브레이크시스템 부품류(구매),기동화력계약팀 (구:19.09.16),지승기업
22879,자주포 유지용 일반부품류,기동화력계약팀 (구:19.09.16),(주)경도
22954,155mm 교체시설사업(연천) 관급자재 크레인,제7856부대,세윤정공
23121,체력단련장 코스 및 급수 부속품 구매,특수전사령부,만나기획
23170,전자석 브레이크 마찰판 등 19품목,해군제1수리창,(주)동건
23303,"실런더, 유압브레이크용",기동화력계약팀 (구:19.09.16),대현테크
23626,18년 특수무기 케이블조립체류(일반),유도무기계약팀 (구:19.09.16),동양기전
23643,자주포 일반부품류,기동화력계약팀 (구:19.09.16),덕인산업
23680,"일반광학장비부품(덮개, 입구용)",기동화력계약팀 (구:19.09.16),탑앤케이코리아 주식회사
23793,OO부대 이전사업 관급자재(가구),국군화생방방호사령부,주식회사 유퍼니
23949,"케이블 조립체,특수목적용,전기용외 1종(해성)",함정계약팀 (구:19.09.16),금영코리아
24175,브레이크액,급식유류계약팀,주식회사 주로드케미칼
24549,체력단련장 전동카 구동배터리 구매설치,육군인사사령부,주식회사 부영상사
24789,18년 사무자동화장비(데스크톱) 도입사업(리스물건),국군재정관리단,주식회사 엔와이컴퓨터
24932,다목적굴착기 브레이크용캘리퍼등3종구매,육군종합정비창,주식회사 제이알디
24950,"케이블 조립체,특수목적용,전기용 2항목 구매(특무)",육군군수사령부,금영코리아
24955,"케이블조립체,특수목적용 등 44항목 제조(자주포)",육군군수사령부,윌시스템 주식회사
24997,호스 조립체 비금속제 등 69항목 일반제조 (궤도),육군군수사령부,진일사
25132,"케이블조립체,특수목적용 등 18항목 제조(특무)",육군군수사령부,시온테크
25194,자료연동처리기(DLPS) 유지보수 정비,해군군수사령부,주식회사 시스텍
25382,"케이블 조립체,특수목적용,전기용 등 3종",해군군수사령부,우미 물산
25629,브레이크 시험기 등 12항목 제조(장비)(기장),육군군수사령부,주식회사 지에취디자인
25712,일반정비재료(에어콤프레샤 등 00종) 구매,제7789부대,금호전기조명(주)
25826,함정용 위성방송수신안테나 유지보수 정비,해군군수사령부,한양무선통신
26129,유가족 DNA 시료채취 참여 기념품(손톱깍이) 구매,국방부유해발굴감식단,주식회사 중화무역
26135,다목적굴착기 브레이크패드구매,육군종합정비창,대현테크
26484,전자회로설계 실습모듈 등 6종 구매,해군교육사령부,효원
26676,간성아파트 신축공사 관급자재(기타가구) 제조설치,제22보병사단,주식회사 고성디자인엔지니어링
26738,관급자재(구내방송장치) 제조설치(20198250-F),국군재정관리단,제일정보통신주식회사
26765,자주포 유지용 일반부품류,지상공통전력운영계약팀,세영테크주식회사
27927,간부숙소 신축 사업 관급자재(MCC 및 분전반),연평부대,주식회사 남동인덱스
28006,[도서] 자동차정비산업기사 실기 등 28종,해군제1수리창,천일서점
28069,19년 체력단련장 골프카트 배터리 구매(201910059-D),국군재정관리단,비와이그린텍
28260,공병대대 이전사업 관급자재(주방가구) 구매,제3697부대,베스트이에스(ES)
28367,테니스장 개선공사 관급자재 인조잔디 제조 설치,공군제19전투비행단,라운드원코리아 주식회사
29019,부대개편사업 관급자재(화강석),제55보병사단,주식회사 다올
29572,통합정비관리체계 장비 교체사업(20196157-G),국군재정관리단,(주) 이준시스템
29704,[도서]자동차정비기사 실기 등 23종,해군제1수리창,(주)동건
29799,'19년 정비용 장비 예비부품(기타 정비장비류) 구매,육군종합정비창,양지무역
30094,"케이블 조립체, 특수목적용, 전기용 2EA 구매",제9121부대,주식회사 부영상사
30164,"안전주행장치,보조브레이크 구매 및 설치(인제)",제2307부대,세연공인중개사사무소
30337,"BTCS부품(일반, 제조)",지휘정찰계약팀 (구:19.09.16),주식회사 신안정보통신
30338,"BTCS부품(일반, 제조)",지휘정찰계약팀 (구:19.09.16),주식회사 신안정보통신
30343,수송대대 브레이크 패드 등 77품목(19-112),공군 제8전투비행단,OJ상사
30606,어뢰음향대항체계 부품(구매),지휘정찰계약팀 (구:19.09.16),엠씨에스테크 주식회사
30661,19년 F-5 브레이크 디스크 제조(D),항공기계약팀 (구:19.09.16),다산기공(주)
30662,자주포 일반부품류,기동화력계약팀 (구:19.09.16),덕인산업
31019,"케이블 조립체,특수목적용,전기용 등 2종",해군군수사령부,반도마린
31140,"케이블조립체,특수목적용,전기용 등 9항목 제조(특무)",육군군수사령부,주식회사 가온테크1
31189,작전영상전송장비(KAISHOT) 유지보수 정비,해군군수사령부,株式會社 錦湖이.티.시
31198,자주포 유지용 일반부품류,기동화력계약팀 (구:19.09.16),에스지티
31316,자동처리체계 구축 및 연구용 부품 구매,제3707부대,정호정보통신
31533,인쇄용지(모조지80g전지)구매,국방출판지원단,성보사
31863,19년 데스크톱 도입사업(리스물건)(20198095-E),국군재정관리단,(주)컴트리
32148,(19-031)브레이크 시험기 등 4품목,공군제18전투비행단,케이아이엔티 주식회사
32313,[항공기타장비 부품] 할로겐 램프 등 4종,공군군수사령부,주식회사 코프코코퍼레이션
32328,중앙통제장비체계용 상용 충전지 구매(20196107-A),국군재정관리단,주식회사 로뎀하이텍
32534,자주포 유지용 일반부품류,기동화력계약팀 (구:19.09.16),(주)경도
32688,"일반광학장비부품(덮개, 입구용)",기동화력계약팀 (구:19.09.16),협신정밀
32816,체력단련장 전동카 구동배터리 구매,육군인사사령부,주식회사 메이커스테크놀로지
33014,"케이블 조립체,특수목적용,전기용",함정계약팀 (구:19.09.16),(주)화이버옵틱코리아
33177,고성능 영상감시체계 유지보수 정비,해군군수사령부,주식회사 우리별
33199,19년 발칸 포가부 부품(일반부품),유도무기계약팀 (구:19.09.16),주식회사 티앤피
33208,19년 발칸 포가부 부품(일반부품),유도무기계약팀 (구:19.09.16),주식회사 티앤피
33237,"케이블 조립체,특수목적용,전기용",함정계약팀 (구:19.09.16),연합정밀(주)
33377,변환기조립체(구축함용),지휘정찰계약팀 (구:19.09.16),(주)에프에스
33738,부대개편사업 관급자재(혼합골재) 제조구매,제55보병사단,주식회사우신골재
33765,브레이크액,급식유류계약팀,동아특수화학(주)
33811,체력단련장 전동카 구동배터리 구매 설치,육군인사사령부,(주)한일
33826,"판, 핀 브레이크 앵커용 등 6항목 제조(특무)",육군군수사령부,예지정밀
33945,00여단 부대개편사업 관급자재(화강석) 제조구매,제55보병사단,주식회사 케이스톤
33946,00여단 부대개편사업 관급자재(혼합골재) 제조구매,제55보병사단,주식회사 이십일스토어
33995,발칸 브레이크판B 등 2종 구매,육군종합정비창,협신정밀
34113,"케이블 조립체,특수목적용,전기용 등 4종",해군군수사령부,걸작
34117,브레이크패드 등 130종 구매,재경근무지원대대,서화테크
35554,00부대 동원훈련장 관급자재 방송 및 AV장비 제조설치,공군제19전투비행단,주식회사 대원정보통신
35572,자주포 유지용 일반부품류(구매),지상공통전력운영계약팀,비씨아이 주식회사
35666,서버실 노후 축전지 교체 사업,합동상호운용성기술센터,에스에이치메디칼
35688,국방홍보원 신축사업 관급자재(통합배선)제조설치,국군재정관리단,주식회사 영은시스템
35704,자주포 유지용 일반부품류(구매),지상공통전력운영계약팀,주식회사 대성티엠씨
35778,"K9자주포 포신,포미장치부품류(일반제조)",지상공통전력운영계약팀,삼호정밀
36031,20년 무정전전원장치 노후 배터리 교체사업(208177-I),국군재정관리단,중앙통신 주식회사
36160,오수처리 정비물품 구매,제9181부대,앨리스앤코
36384,도서(최강! 건설기계정비산업기사 등 57종) 구매,해군작전사령부,명성
36575,00시설사업 차량정비용 리프트 제조설치,수도군단,주식회사 태원엠티
36595,00시설사업 관급자재(통합배선) 제조설치,수도군단,주식회사 와이제이통신기술
37221,20년 후반기 정비장비 예비부품(기타장비류) 구매,육군종합정비창,하나유통
37654,에너자이저 일반건전지 등 101종 구매,해군교육사령부,세명종합공구
37779,BTCS 부품 정비(일반),미래전력사업전력운영계약팀,엠씨에스테크 주식회사
37853,"케이블 조립체 특수목적용, 전기용 1종 4EA 구매",제9121부대,문경종합상사
38009,"회로카드조립체(제조,일반)",지상공통전력운영계약팀,주식회사 디앤비
38054,2020년 전산장비(데스크톱 컴퓨터) 교체 사업,국방정보본부,주식회사 부강이엔지
38138,(육성) 상용무전기 중계기 모듈 구매(제조),제6128부대,유니모테크놀로지 주식회사
38363,자주포 유지용 일반부품류,지상공통전력운영계약팀,하이펙 주식회사
38471,브레이크 오일 등 212품목 구매,제9227부대,이지시스템(EG system)
38688,20-원격정비지원체계 구축(리스물건)(208115-A),국군재정관리단,요다정보기술(주)
38999,20년 변환기조립체(구축함용),미래전력사업전력운영계약팀,(주)에프에스
39029,"KF-5키,브레이크 디스크 드라이브(항공기용)",지상공통전력운영계약팀,보령엔지니어링
39092,자주포 유지용 일반부품류,지상공통전력운영계약팀,(주)경도
39197,정비장비 예비부품(기타장비 부품류) 구매,육군종합정비창,주식회사 부영상사
39301,탁상용연마기 구매,제9691부대,드림스카이 주식회사
39333,20년 어뢰음향대항체계 부품(구매),미래전력사업전력운영계약팀,엠씨에스테크 주식회사
39564,"BTCS부품(일반, 제조)",미래전력사업전력운영계약팀,덕인산업
39764,"케이블조립체,특수목적용,전기용,갈래형등 1종3점구매",제9121부대,한가온
39859,"케이블 조립체,특수목적용,전기용,갈래등 1종2점 구매",제9121부대,주식회사동양엔지니어링
39869,"케이블 조립체,특수목적용,전기용",지상공통전력운영계약팀,연합정밀(주)
40220,브레이크액,급식유류계약팀,동아특수화학(주)
40221,브레이크액,급식유류계약팀,동아특수화학(주)
40225,"구동장치부품류(제조,일반)",지상공통전력운영계약팀,하이펙 주식회사
40279,곡사포 일반부품류,지상공통전력운영계약팀,시앤에스테크
40438,브레이크밴드류,지상공통전력운영계약팀,(주)우진정밀
40507,"케이블조립체류(제조,일반)",지상공통전력운영계약팀,연합정밀(주)
40522,연구개발 부품[캐피시터등50종1655점 구매],공군83정보통신정비창,캐리온
40547,자주포 일반부품류,지상공통전력운영계약팀,덕인산업
40565,영상시스템 다중-모드 부품 정비,해군군수사령부,(주)유투에스알
40590,종교시설 신축공사 관급자재(한식창호) 제조 설치,국군재정관리단,유한회사성지산업
40618,함정용 위성방송수신안테나 유지보수 정비,해군군수사령부,한양무선통신
40630,"브레이크기, 박판금, 수동식 구매",공군제11전투비행단,푸른에스씨
41084,"케이블조립체, 특수목적용, 전기용 1항목 구매(항공)",육군군수사령부,주식회사 화인디펜스
41087,[항공기타장비 부품] 할로겐 램프 등 4종,공군군수사령부,주식회사 코프코코퍼레이션
41336,체육시설 개선공사 관급자재(인조잔디 제조 설치),공군제19전투비행단,한국체육조경주식회사
41560,브레이크액 교환기 등 28품목 구매,제9181부대,워크씨엔씨
41792,"일반광학장비부품(덮개, 입구용)",지상공통전력운영계약팀,동광정밀
41986,(206057-B)체력단련장 전동카 구동배터리 구매설치,국군재정관리단,주식회사 다윤테크
42761,"케이블조립체,특수목적용 등 9항목 제조(특무)",육군군수사령부,(주)에스제이전자
42881,"케이블조립체,특수목적용,전기용 1종 1점 구매",제9121부대,참조은
43825,00부대 이전사업 관급자재(토목-골재),제1군수지원사령부,주식회사 제이엠모터스펌프
43850,00부대 이전사업 관급자재(건축-오버헤드크레인),제1군수지원사령부,주식회사 세진에코텍
43851,00부대 이전사업 관급자재(전기-전력제어),제1군수지원사령부,주식회사 파워테크놀로지
43852,00부대 이전사업 관급자재(전기-조명제어),제1군수지원사령부,(주)에이씨에스
43853,00부대 이전사업 관급자재(전기-무대장치),제1군수지원사령부,주식회사 성우이앤씨
43909,00부대 이전사업 관급자재(기계-GHP),제1군수지원사령부,주식회사범양이엔씨
43910,00부대 이전사업 관급자재(기계-자동제어),제1군수지원사령부,株式會社 協成機電 (주식회사 협성기전)
43927,21-해-00시설사업 관급자재(구내방송장치),국군재정관리단,포에스미디어(주)
43946,21-해-ㅇㅇ시설사업 관급자재(폐쇄형배전반) 제조설치,국군재정관리단,(사)힘찬장애인복지회(기전사업단)
43947,21-공사 종교시설 신축 관급자재(화강석) 제조납품,국군재정관리단,성민석재
43952,21-해-00시설사업 관급자재(전동기제어반) 제조설치,국군재정관리단,(사)한국장애인농축산기술협회 스마트제어사업단
43990,21-해-데스크톱 도입사업 리스(21H128-B),국군재정관리단,군인공제회
44079,차기다련장 9차 사업 관급자재(크레인) 제조/설치,제11기동사단,대신이엔텍 주식회사
44080,차기다련장 9차 사업 관급자재(자동제어) 제조/설치,제11기동사단,사단법인 더불어사는장애인복지회
44081,차기다련장 9차 사업 관급자재(통합배선) 제조/설치,제11기동사단,株式會社 錦湖이.티.시
44088,(육성) 00사단 상용무전기 중계기 및 모듈 통합 구매,제6128부대,유니모테크놀로지 주식회사
44257,21-해-00시설 관급자재(영상감시장치) 제조 설치,국군재정관리단,오름직업재활센터
44485,21-해-00시설사업 관급자재(제트공조기) 제조 설치,국군재정관리단,(주)와이엠테크
45235,21-해-00시설사업 관급자재(항온항습기) 제조설치,국군재정관리단,(주)대성기연
45448,기반체계 구축 및 연구용 부품 구매,제3707부대,신화상사
45737,"케이블 조립체, 특수목적용, 전기용 2EA구매",제9121부대,유준닷컴
45782,후반기 정비장비 예비부품(기타장비류) 구매,육군종합정비창,최고상사
45975,(216314-D)작전지속지원모델 도입사업(리스물건),국군재정관리단,케이에스정보기술 주식회사
46033,21-해-00시설사업 관급자재(엘리베이터) 제조설치,국군재정관리단,주식회사 아남테크서비스
46137,발칸일반부품(제조),미래전력사업전력운영계약팀,우창기계 주식회사
46139,브레이크시험기 등 4항목 제조(기동),육군군수사령부,사회적협동조합 푸른하늘
46278,105밀리 성능개량사업 관급자재(크레인) 제조설치,제17보병사단,주식회사 보은정공
46289,00부대 이전사업 관급자재(건축-자연석판석),제1군수지원사령부,대흥석재
46374,21-해-00시설사업 관급자재(조명기구) 구매,국군재정관리단,주식회사소룩스
46457,버스 및 트럭 보조장치(오토브레이크) 구매/설치,국방부근무지원단,에코피엔씨
46710,"(긴급) 케이블 조립체,특수목적용,전기용 등 2종 구매",해군군수사령부,금성상사
46736,곡사포 일반부품류(제조),지상공통전력운영계약팀,우창기계 주식회사
46899,(정비) 일반고무장화 등 7품목 구매,육군종합정비창,선우상사
46977,"21년 (UH-60) 전동기, 직류용 정비(일반)",지상공통전력운영계약팀,건웅테크 주식회사
47035,"구동장치부품류(제조,일반)",지상공통전력운영계약팀,평화정밀
47060,자주포 유지용 일반부품류,지상공통전력운영계약팀,(주)경도
47086,자주포 일반부품류,지상공통전력운영계약팀,덕인산업
47138,자주포 유지용 일반부품류,지상공통전력운영계약팀,시앤에스테크
47326,00부대 이전사업 관급자재(건축-합성수지제문),제1군수지원사령부,주식회사 한중기업
47334,00부대 이전사업 관급자재(건축-엘리베이터),제1군수지원사령부,동원엘리베이터 주식회사
47335,00부대 이전사업 관급자재(건축-합성수지제문),제1군수지원사령부,주식회사 한중기업
47402,21-2차 정비장비 예비부품(기타장비류) 구매,육군종합정비창,진영통상
47434,브레이크오일교환기 등 3종 구매,해군군수사령부,햇임이상사
47495,"케이블 조립체,특수목적용,전기용",지상공통전력운영계약팀,연합정밀(주)
47786,105밀리 성능개량사업 관급자재(우레탄패널),제17보병사단,주식회사 다함건설
47812,'21년 상용SW(통계프로그램 모듈 업그레이드) 구매,육군교육사령부,(주)넷월드코리아
47894,"21년 (UH-60) 제어장치, 시동보조기용 정비(일반)",지상공통전력운영계약팀,주식회사 다윈에어로테크
48176,브레이크오일 교환기 1종 구매,해군군수사령부,씨앤엘
48294,"필터류(제조,일반)",지상공통전력운영계약팀,주식회사 서한산업
48539,정비장비 예비부품(기타장비류) 구매,육군종합정비창,에스와이테크
48559,지뢰살포기 부품(일반),지상공통전력운영계약팀,주식회사 더블유엠케이
48647,21-체력단련장 골프카트 배터리 구매,국군재정관리단,로이유통
48905,"케이블조립체, 특수목적용 등 2종 구매",해군군수사령부,제이엘트레이딩
48967,브레이크 드럼 등 16항목 구매(기장),육군군수사령부,주식회사 세정엠티엘
49473,21년 체력단련장 운영용 카트 배터리 구매,육군인사사령부,주니스토리
49911,"일반광학장비부품(덮개, 입구용)",지상공통전력운영계약팀,가온테크
49995,"처리장치, 통신 접속장치용 등 17종 구매",해군군수사령부,대양전기공업(주)
50371,(구룡체력단련장) 승용카트 메인배터리 구매,육군인사사령부,디자인앤하우스
50377,"BTCS부품(일반, 제조)",미래전력사업전력운영계약팀,덕인산업
50516,"케이블 조립체,특수목적용 등 3항목 제조(총포)",육군군수사령부,태한주식회사
50715,브레이크 드럼 등 16항목 구매(기장),육군군수사령부,에코스타
50922,상용차량 보조브레이크 설치납품,제2군수지원여단,(주)동건
50972,브레이크 패드 등 378종 구매 납품,제3283부대,은혜유통
51014,브레이크기,공군군수사령부,좋은생각
51575,"21001/케이블 조립체,특수목적용,전기용 1종 1점 구매",제9121부대,아라날
51677,특별20-03 총포차량정비대대 이전사업 관급 크레인,육군 제1군단,주식회사 비엔디해양산업
51722,실전적 과학화훈련장 구축 관급자재(맨홀뚜껑),제2군단,주식회사 종합맨홀
51778,실전적 과학화훈련장 구축 관급자재(자동제어),제2군단,주식회사 코젠
52185,기타물자(휴대용 금속탐지기 등 4종) 구매,육군본부,미소크린플러스
52197,공정사단 본부 및 A여단 개편사업(금속제패널),제2작전사령부,(주)아성산업개발
52198,공정사단 본부 및 A여단 개편사업(금속제창),제2작전사령부,경원건설 주식회사
52216,22년 우수상용품(리튬배터리 안전컨테이너) 제조,제51보병사단,애니기획
52701,부품제작자재 철판 SS41 10T 등 21종 구매,육군종합정비창,(주)종로인더스트리
53008,이전사업 관급자재(통신-LED전광판),제1군수지원사령부,(주)보배이에스씨
53030,무정전전원장치(UPS) 노후 배터리 교체 사업,국군재정관리단,(주)대영전기
53071,병영도서관 관리체계 부속품(바코드 등) 구매 설치,제9691부대,디아이에스아이앤씨 주식회사
53091,(긴급) 브레이크 슈즈 셋트 1종,해군군수사령부,탑종합상사
