,입찰명,발주기관,낙찰자(상호)
7827,16-근속 30년 기념휘장(뺏지) 등 3종 제조납품,국군재정관리단,코인산업
8069,함정용 위성방송수신안테나 유지보수 정비,해군군수사령부,한양무선통신
8164,근속 30주년 기념휘장 등 3종 제조 구매,해군본부,NAF(나프)
8189,체력단련장 코스관리자재 모래 구매,국군재정관리단,N.P교역
8240,도서(최강건설기계 정비 기능사) 등 192종,해군교육사령부,피앤에스
8732,계룡대 비상용발전기 제조설치 납품,국군재정관리단,보국전기공업(주)
8774,2016년 합동임관식 기념품(호부) 제조,육군인사사령부,(주)충무용사촌
8782,일반합판 등 12종(연평도),연평부대,재우상사
8917,체력단련장 락카 소모품 구매,육군인사사령부,(주)한일종합상사
8977,근속30주년 보관용 휘장 등 4품목 제조,제9691부대,한일상사
9217,K55A1 자주포 사업 크레인 제조 설치,제25보병사단,주식회사엠텍글로벌
9263,병영생활관 도서구매,제6보병사단,지오
9282,00사단 본청 신축 전관방송 제조설치,국군재정관리단,(사)한국나눔복지연합회 아이씨티사업소
9287,00부대 개편사업 플라스틱창호 제조/구매,제6955부대,경남산업개발(주)
9296,00부대 연구소 수배분전반 등 제조설치 납품,제1363부대,주식회사 삼원산업
9297,계룡및창공대 체력단련장 보일러용유류(하이신유)구매,육군인사사령부,대한(주)
9315,표적지 사업 YL형울타리 구매,제21보병사단,아이휀스 주식회사
9328,329사업 2차 시설공사(금속재패널 제조 설치),제7821부대,(주)광스틸
9369,17년 연말 재투자사업(노후 차양대 보수 자재구매),제6955부대,다슬
9394,00부대 00연구소 조명기구 제조납품,제1363부대,(주)태양기술개발
9397,00대대 일반창고내 저장용선반 제조설치납품,제9보병사단사령부,우신
9441,훈련장시설 자산취득 구매(방송장비 및 발전기),육군 제37보병사단,주식회사코드원
9449,D004 남양이전사업 시설공사 관급자재-방송AV,공군 작사예하 방포사예하 제3여단,주식회사 이스젠
9450,D004 남양이전사업 시설공사 관급자재- 통합배선,공군 작사예하 방포사예하 제3여단,(주)성혜정보통신
9873,전시 이동용 MW 전송장비(광전송장비) 제조 사업,국군재정관리단,주식회사 우리별
9909,후가공(탁상용 달력)제조/구매,국방출판지원단,한출판
9933,구내방송장치 제조설치,공군군수사령부,(사)한국나눔복지연합회 아이씨티사업소
9953,기념휘장 셋트 제조 납품(납기:'17.12.22.),제9691부대,(주)충무용사촌
9959,근속 30주년 기념휘장 등 5종 제조,해군본부,다홍문화
10267,풋살경기장 인조잔디 등 5품목 제조설치,제9보병사단사령부,주식회사 대원그린
10308,17-2차 정보화사업(거점 동케이블) 물품구매,제6보병사단,주식회사 휴먼시스템
10317,00부대 신축 AV설비(전관방송) 제조 설치,국군재정관리단,주식회사 좋은소리
10419,체력단련장 락카 비품 등 000종 구매,육군인사사령부,(주)제이.텍
10733,AV설비(통합방송망) 제조 설치,국군재정관리단,주식회사 하이텍영상
10757,실내체육관 방송장비 제조설치,국군재정관리단,주식회사 아이엠피
10883,롤필터 외 3종 제조납품 및 폐 필터 수거/처리,국방부계룡대근무지원단,요림필터산업주식회사
11111,상무대 교환기 교체사업 항온항습기 제조 설치,국군재정관리단,신라이앤티 주식회사
11135,"바라쿠다 브레이크 밸브 등 25항목 구매(기장, 해파)",육군군수사령부,주식회사 서일산업
11192,00지역 풋살장 인조잔디 제조설치,자운대근무지원연대,필드마스터 주식회사
11251,17년 병영생활관 진중도서 구매,제32보병사단,선찬
11259,지휘관 및 주임원사 휘장류 제조구매,육군본부,주식회사 나루지엠에스
11275,기념휘장 셋트 제조 납품,제9691부대,한일상사
11445,17-채력단련장 코스관리자재 모래 구매,국군재정관리단,(주)다천씨에스
11448,18년 학군후보생 기타피복 제조납품,국군재정관리단,핀컴퍼니
11578,계룡체력단련장 수도용폴리에틸렌관 제조 납품,육군인사사령부,화진산업
11607,00대대 풋살경기장 인조잔디 제조 설치 납품,수도군단,주식회사 아이그라스
11621,근속 30주년 기념휘장 등 5종 제조 납품,국군재정관리단,군장코퍼레이션
11636,00부대 방송장비 제조납품,제1363부대,주식회사 영전
11660,휘장류 및 견장류 제조 구매,육군사관학교,코인산업
11713,17년 풋살경기장 인조잔디 제조설치납품(3개소),제2167부대,주식회사 베노
11715,00부대 이전사업 진공온수보일러 제조 설치납품,제1729부대,대림로얄이앤피(주)
11725,상용 자석식 전화기 제조,국군재정관리단,주식회사 아워스
11795,155mm 교체시설사업(연천) 관급자재 혼합골재,제7856부대,(주)유신
11886,철판복합 콘크리트 옹벽 제조 · 설치 납품,육군공병학교,주식회사진도아이비에스
11910,00부대 등 4개소 풋살장 인조잔디 제조설치(2차),제1보병사단,주식회사 베노
12112,17년 낙동강전승행사 기념품(손목시계) 제조 납품,제2작전사령부,에코시계(주)
12149,00후속양산사업 크레인 제조설치,국군재정관리단,주식회사 다해
12243,'17년 풋살경기장 인조잔디 제조설치,제22보병사단,주식회사 필드글로벌
12281,"브레이크 시험기 등 4항목 제조(기장, 추가)",육군군수사령부,주식회사 지에취디자인
12328,00부대 등 4개소 풋살장 인조잔디 제조설치,제1보병사단,주식회사 대운그린매트
12535,공병대대 풋살경기장 인조잔디 제조설치 납품,제1862부대,주식회사 앙투카에스엘
12632,공군 근속30주년 기념휘장 3종 제조 납품,국군재정관리단,성지EMB
12647,관사 및 통합생활관 방송장비 제조설치,국군재정관리단,반도산전(주)
12707,00부대 양산사업 통합배선 제조설치(17-155),제2307부대,삼호전자통신(주)
12708,폐수처리장 교반기 및 펌프 설치납품,육군종합정비창,에스와이테크
12808,17년 핵심시설 경계체계 구축사업(리스물건),국군재정관리단,(주)금성보안
12905,디스크 브레이크 슈 등 20항목 제조(기장),육군군수사령부,명신이엔씨 주식회사
12918,00부대 풋살경기장 인조잔디 제조설치,제1862부대,주식회사베스트필드
13060,브레이크 시험기 등 4항목 제조(기장),육군군수사령부,(주)오토기기
13070,육군 간부모집 홍보기념품 태극기 뺏지 제조,육군인사사령부,시흥용사촌안흥합성 주식회사
13071,육군 간부모집 홍보기념품 손목시계 제조,육군인사사령부,에코시계(주)
13114,'17년 OO급 LED 분할형 전시체계 구축사업,국군재정관리단,(주)링네트
13437,공군 방공1여단 오수처리시설 개선 계약 체결 의뢰,제1방공유도탄여단,희망테크
13526,사령부 본청 신축공사 방송장비 제조설치,제25보병사단,주식회사 담소리
13788,예비역간부 진급자 기념품 제조,육군본부,에코시계(주)
13942,00대대 풋살경기장 인조잔디 제조설치 납품,수도군단,주식회사 스포테크
13962,17년 특수무기 케이블조립체류(일반),유도무기계약팀 (구:19.09.16),동양기전
14026,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,제9227부대,주식회사 엠제이케이
14032,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,제9227부대,주식회사 엠제이케이
14241,17-목-전투훈련시설 인조잔디 제조 설치,해군제3함대사령부,주식회사 스포테크
14260,풋살장 신축 인조잔디 및 충진재 제조설치납품,육군종합군수학교,주식회사 베노
14276,조달(17-147)[수송]브레이크시험기등 4종 제조및설치,공군제5공중기동비행단,경남테크
14324,체력단련장 코스관리자재 모래 구매,국군재정관리단,(주)풍농
14505,17년 상용차량 방수포 구매,육군 제37보병사단,주식회사 킴블스
14725,00지역 행정동 신축공사 방송설비 제조설치,국군재정관리단,주식회사 디지팍스
14728,00지역 본청 신축공사 방송설비 제조설치,국군재정관리단,합동전자통신(주)
14758,군특수피복장구류(예복계급장(장교)외 54종) 제조납품,국방부계룡대근무지원단,주식회사 전우밀리터리
14819,00단 풋살경기장 인조잔디 제조설치 납품,수도방위사령부,주식회사 베노
14828,00단 풋살경기장 인조잔디 제조설치 납품,수도방위사령부,주식회사 베노
14829,00대 풋살경기장 인조잔디 제조설치 납품,수도방위사령부,필드마스터 주식회사
14900,17-B-열영상카메라(CCTV) 제조 설치,국군재정관리단,보은전자방송통신(주)
14933,한국군지원시설 체력단련 기구 구매,국군재정관리단,주식회사 쿤스트에프케이
15057,비밀번호 자동관리 솔루션 도입사업,국방통합데이터센터,디에스인포시스 주식회사
15062,풋살경지장 인조잔디 제조설치 납품,수도방위사령부,주식회사 미도플러스 (MIDOPLUS Inc.)
15068,풋살경지장 인조잔디 제조설치 납품,수도방위사령부,주식회사 미도플러스 (MIDOPLUS Inc.)
15090,`17년 풋살경기장 5개소 인조잔디 제조설치,제9보병사단사령부,주식회사 위즈스포츠
15116,단안형야간투시경 부품(일반제조),지휘정찰계약팀 (구:19.09.16),주식회사 보성기업
15159,5개소 인조잔디 제조설치 납품,제17보병사단,주식회사 베노
15267,공군 구내방송장치 제조설치,국군재정관리단,(사)한국나눔복지연합회 아이씨티사업소
15277,최전방 수호병 명예휘장 제조,육군본부,시흥용사촌안흥합성 주식회사
15286,000사업 UPS 및 배터리 제조설치,제3707부대,(주) 테스
15301,헌병대 병영생활관 신축 방송영상설비 제조설치,제2군단,세광정보통신주식회사
15392,병영생활관 냉방기 직영공상용 전기자재구매,제9보병사단사령부,주식회사 구하인
15444,17년 체력단련장 경기도우미 피복(하복) 제조,국군복지단,주식회사 에스지윈
15445,17년 체력단련장 경기도우미 피복 제조,국군복지단,주식회사 서광에프엔씨
15472,17년 해군 근속30주년 휘장 등 5종 제조,국군재정관리단,주식회사 흥선
15529,00전대 도서기지 창고 호이스트 크레인 제조설치,제9911부대,남해이엔씨주식회사
15541,'17년 VolP 교환기용 UPS 제조 설치사업,국군재정관리단,이화전기공업 주식회사
15595,체력단련장 직원 피복 제조 납품(품목별 단가제),육군인사사령부,주식회사장원패션
15690,육군 상장용지 6종 제조,국군재정관리단,하나ctp
15827,"17-F-037, 폭발물처리차 제조",국군재정관리단,주식회사 엠에스텍
15842,상용정보통신보관함 제조,제9691부대,홍진시스템
15867,17-상용구난차(10톤) 3대 제조,국군재정관리단,주식회사 광림
15981,기념품(연필 등 4품목) 제조/납품,제9691부대,웰컴퍼니
16091,홍보물품(파우치 등 4품목) 제조/납품,제9691부대,고덕종합상사
16232,고성능 영상감시체계 유지보수 정비,해군군수사령부,주식회사 아이엔아이
16233,함정용 위성방송수신안테나 유지보수 정비,해군군수사령부,한양무선통신
16270,17-3차 일반 및 의무비품(산소유량계 등 10품목) 구매,국군의무사령부,(주)이삭메디칼
16368,제49주년 예비군의 날 기념품(타월) 제조구매,육군본부,광성타올공업사
16460,특정 휘장류 제조 구매,수도방위사령부,신우
16468,17년 항온항습기 제조 교체사업,국군재정관리단,주식회사 세일공조
16469,17년 무정전전원장치 제조 교체사업,국군재정관리단,(주)예성엔지니어링
16541,체력단련장 코스관리용 모래 구매,국군재정관리단,삼양소재개발(주)
16592,"위임보수 공사용 자재구매(보수대대, 종교시설)",제17보병사단,더원상사
16664,00부대 이전사업 합성수지창호 제조 납품,제1729부대,케이씨씨창호유리(주)
16716,"케이블조립체,특수목적용,전기용 등 7항목 구매(기장)",육군군수사령부,레이어시스템
16863,근속 30주년 기념휘장 제조납품,국군재정관리단,성지EMB
17283,기타유지물자(비닐) 제조,국군재정관리단,(주)대진씨앤씨
17494,"케이블조립체,특수목적용,전기용 등 8항목 제조(기장)",육군군수사령부,시온테크
17555,조사리강하훈련장 관급자재 스틸그레이팅 제조 설치,제9227부대,주식회사 태흥그레이팅
17600,공사영선물자(대형 출력용 용지 등 000종) 구매,제7789부대,금호전기조명(주)
17603,선봉대 체력단련장 보일러용 유류(하이신규) 구매,제7821부대,(주)한양에너지
17649,17년 학군사관 모집 홍보물 제조구매,육군학생군사학교,을지출판인쇄사
17933,00부대 등 4개부대 정수처리시설 제조설치,제15보병사단,주식회사 태현이엔지
17972,인쇄재료(LED UV잉크)구매,국방출판지원단,아름종합상사
17978,"18-00사 관급자재(방송,AV) 제조설치",국군재정관리단,공간미디어(주)
18006,근속 30주년 기념휘장 등 5품목 제조,국군재정관리단,주식회사 플라이쿱
18173,BTL사업 임시숙영시설 보강 자재 구매,제5925부대,태영실업
18187,219여단 부대개편사업 콘크리트파일 제조납품,제3697부대,(주)삼성산업
18194,00사업 관급자재(자동제어시스템) 제조 설치,국군재정관리단,믿음이엔지(ENG)
18270,기념휘장 세트 제조 납품,제9691부대,좋아실업 주식회사
18451,전군지원 시설SW 구매사업,국군재정관리단,고려전산 주식회사
18453,태릉체력단련장 로커룸 가구 제조설치,국군재정관리단,주식회사 한성넥스
18603,상용차량 방수포 구매,제1989부대,주식회사 해피코리아
18734,인터랙티브화이트보드 제조사업(리스물건),국군재정관리단,주식회사 현대아이티
18862,부대개편 일반지원대대 관급자재(크레인) 제조설치,국군재정관리단,(주) 맑은나라
18889,함안대 체력단련장 직원숙소 창호 제조설치,육군인사사령부,주식회사 일광
18922,육군모집홍보 탁상용 달력(후가공) 제조납품,육군인사사령부,주식회사 큐브컴
19191,18-00부대 영상감시장치 제조 설치,제5738부대,대신네트웍스(주)
19194,18-00부대 영상감시장치 제조 설치,제5738부대,대신네트웍스(주)
19250,부대개편사업 관급자재(크레인) 제조설치,국군재정관리단,주식회사 라움
19258,정보통신대대 풋살경기장 인조잔디 제조설치,육군제53보병사단,대교에코필드 주식회사
19259,5차사업(759포병대대) 크레인 제조설치(18-151),제2307부대,보령기전(주)
19273,"00부대 A,B지역 풋살경기장 인조잔디 제조설치납품",제17보병사단,주식회사 아모스그린
19281,"00부대 A,B지역 풋살경기장 인조잔디 제조설치납품",제17보병사단,주식회사 아모스그린
19373,구내방송장치 제조설치,국군재정관리단,사단법인 해오름장애인협회
19408,후속사업(204항공대대) 크레인 제조설치(18-93),제2307부대,주식회사 청림
19445,체력단련장 관류보일러 제조설치,국군재정관리단,엠엠케이주식회사
19550,00부대 폐수고도처리시설 오존산화기 제조설치,육군종합정비창,해성엔지니어링(주)
19576,18-EMP 방호시설 성능시험장비 구매사업,국군재정관리단,주식회사 이엠씨솔루션
19817,근속 30주년 기념휘장 제조,해군본부,지우실업 주식회사
19864,도서관 등 2개 시설 가구 제조 및 설치,국군재정관리단,비아이에프글로벌(주)
19870,00부대 이전사업 관급자재 합성수지창호 제조설치,국군재정관리단,아영산업
19918,도서관 등 3개시설 가구 구매설치,국군재정관리단,인토스 주식회사
20064,18-1차 체력단련장 모래 구매,국군재정관리단,조은산업 주식회사
20084,지휘관 및 주임원사 휘장류 제조,육군본부,신명
20133,"19년 학군사관후보생 기타피복(벨트,넥타이)제조/구매",육군학생군사학교,주식회사 에스지윈
20165,○○대대 테니스장 및 풋살장 인조잔디 제조설치,공군제10전투비행단,주식회사 스포테크
20212,기동방송제작 차량제조납품,국군재정관리단,주식회사 매트릭스미디어
20309,122-1대대 예비군훈련장 방송시설 설치납품,제6755부대,그린통신
20407,근속 30주년 기념휘장 등 5종 제조,해군본부,두원(DO1)
20471,예복 부수기재(벨트류) 제조 납품,육군사관학교,주식회사 웨이스트클레이션
20472,휘장류 및 포제류 제조 납품,육군사관학교,성지EMB
20542,체력단련장 캐디 피복(동복) 제조,해군본부,아이리스패션
20614,00부대 이전사업 관급자재 타일 구매,제17보병사단,앰투라이프
20663,전기시설 일반 몰드변압기 제조설치납품,국군재정관리단,삼일변압기(주)
20748,00부대 이전사업 관급자재(통합배선) 제조,국군재정관리단,주식회사 예스텍
20786,자운대 체력단련장 오수처리시설 제조설치,육군인사사령부,주식회사청호기업
20810,00부대 풋살장 인조잔디 제조설치,육군교육사령부,주식회사 미도플러스 (MIDOPLUS Inc.)
20814,5차사업(83정비) 크레인 제조설치(18-136),제2307부대,에이치피아이 (HPI)
21079,"케이블,특수목적용,전기식 1종",해군군수사령부,JM C&T(제이엠 씨엔티)
21193,"케이블 조립체, 특수목적용 등 2종 구매",제9121부대,주식회사동양엔지니어링
21204,OO부대 풋살경기장 인조잔디 제조설치(7개소),제22보병사단,주식회사 아이그라스
21363,18-평 00훈련장 안보교육관 방송설비 제조 설치,제9911부대,주식회사 에스엠플러스정보통신
21377,전관방송 및 AV설비 제조설치납품,국방부근무지원단,다이아몬드전자(주)
21389,체력단련장 코스장비(그린보수기 등 5종) 구매,특수전사령부,삼영상사
21456,18년 LED 분할형 전시체계 구축사업,국군재정관리단,주식회사 콤텍정보통신
21485,MW통신소 노드화구축용 MSPP 제조설치,국군재정관리단,(주)지엠디텔레콤
21491,'18년 소음저감사업 시설공사 관급자재(냉난방기),공군제16전투비행단,삼성기전 주식회사
21520,"특별회계 이전사업 자산취득비 설치납품(경계, 시설)",제2167부대,주식회사 이음
