,입찰명,발주기관,낙찰자(상호)
641,통합작전 통신센터 관급자재-AV설비 제조 설치,공군제15특수임무비행단,주식회사 디씨앤미디어
646,통신센터 관급자재-냉난방기 제조/구매(설치포함),공군제15특수임무비행단,주식회사씨엔이
647,통신센터 관급자재-태양광발전장치 제조 설치,공군제15특수임무비행단,엔에스시스템주식회사
909,16-439 시설자재(황동나사식 볼배브 등 101종) 구매,공군교육사령부,경동디자인가구
1067,시설 유지보수 자재 구매,공군제11전투비행단,제일상사
1116,사격장 바닥(4개소) 시설유지 완충패드 구매,제2632부대,대광산업
1196,00부대 관급자재(조명기구) 제조 설치,국군재정관리단,(사)한국척수장애인협회ENG사업소
1262,"푸시 로드,엔진 포핏 밸브용 등 14종",해군군수사령부,동해종합상사
1341,냉각수펌프(다단볼류트 모터펌프(60HP)) 제조설치,국방부계룡대근무지원단,주식회사 동성피엔피
1457,무열대 체력단련장 물탱크 및 모터펌프 교체,제2작전사령부,(주) 경현산업
1484,00학교 이전사업 관급자재(디자인휀스) 제조설치,국군재정관리단,신우테크
1643,자주포 정비고 크레인 제조설치,제17보병사단,프로엔지니어링
1738,관급자재(진공보일러) 제조,제3170부대,주식회사 동광보일러
1838,00부대 차기다련장 관급자재(수배전반/분전반) 제조,국군재정관리단,한국장애인문화협회 장애인기업기전사업본부
1839,00부대 차기다련장 시설공사 관급자재(조명기구) 제조,국군재정관리단,주식회사 봉화조명정보기술
1866,무전기 회로카드조립체 4항목 제조(물품),육군군수사령부,주식회사 애덱스
1934,차리다련장 2차 시설공사 관급자재(CCTV),제5군단사령부,(주)텔미전자
1935,차리다련장 2차 시설공사 관급자재(AV설비),제5군단사령부,주식회사 지인테크
1970,00부대 이전사업 관급자재(타일 4종) 설치납품,국군의무사령부,(주)대동세라믹
2006,00부대 시설공사 관급자재(AV설비) 설치(1),국군재정관리단,(주)성우음향정보통신
2009,00부대 시설공사 관급자재(AV설비) 설치(3),국군재정관리단,주식회사 샤인뷰
2010,00부대 시설공사 관급자재(AV설비) 설치(2),국군재정관리단,주식회사 거북이정보통신
2011,00부대 시설공사 관급자재(AV설비) 설치(1),국군재정관리단,(주)성우음향정보통신
2021,철재공구함 등 3항목  구매(물자),육군군수사령부,다훈산업
2047,OO부대 CCTV 정비 및 보수 보강,국군화생방방호사령부,주식회사 엔시드
2122,00부대 이전사업 관급자재(진공온수보일러) 구매,제7군단,알파상사
2209,휠로워조립체 3항목 제조(물품),육군군수사령부,우주항공산업 주식회사
2256,16-P-00대대 통합정비고 크레인 제조설치,제9227부대,삼공 주식회사
2257,16-P-00대대 통합정비고 크레인 제조설치,제9227부대,삼공 주식회사
2296,시설유지보수 자재 구매,공군제11전투비행단,마린컴퍼니
2321,공조기필터자재 제조납품,국방부계룡대근무지원단,(주)솔티
2438,"밸브,버섯형,엔진용 등 5종",해군군수사령부,씨지 트레이드
2537,00부대 창고 신축공사 관급자재 조명기구 제조 설치,국군재정관리단,(사)꿈드래장애인협회 꿈드래작업장
2549,군위성통신단말기(차량용)케이블조립체류,통신장비계약팀 (구:19.09.16),연합정밀(주)
2593,방수포 조립체 등 11품목 구매,제3283부대,대경산업
2676,공사용 관급자재(스틸그레이팅) 제조/구매,제9해병여단,주식회사 가야스틸
2713,00부대 창고 신축공사 관급자재 분전반 제조 설치,국군재정관리단,주식회사 도원
2716,00부대 창고 신축공사 관급자재 냉난방기 구매 설치,국군재정관리단,주식회사 기온테크
2728,선박자동식별장치(AIS) 유지보수 정비,해군군수사령부,주식회사 지엠티
2800,증류수 제조장치 필터 및 시약구매,제7001부대,경남상사
2859,밸브 조립체 등 2종,해군군수사령부,정일티엠씨
2910,보급창고 CCTV(관급자재) 제조설치 납품,공군제10전투비행단,주식회사 씨아이시스템
3037,카트리지 필터 248개 제조,국군재정관리단,필터서비스코리아
3039,공사용 관급자재(조명기구) 제조,제9해병여단,주식회사 성안
3057,20mm철재탄피통외주정비,공군군수사령부,신우산업
3171,"밸브,버섯형,엔진용 등 4종",해군군수사령부,채움아이씨티
3199,전자해도표시스템(ECDIS) 유지보수 정비,해군군수사령부,이마린아이씨티 주식회사
3269,잠수함(SS-Ⅰ) 조종훈련장비 유지보수 총분해 정비,해군군수사령부,한양무선통신
3337,차량정비고 25톤 리트프 제조설치(이전설치 포함),국군재정관리단,주식회사 오성
3359,지지대 조립체 등 8항목 제조(물품),육군군수사령부,한성정공
3360,LED BAR 조립체 등 1항목 구매,육군군수사령부,주식회사 지알에스
3395,손원일급 잠수함(SS-II) 조종훈련장비 유지보수 정비,해군군수사령부,(주)지디엘시스템
3401,보드 테스터 유지보수,제20전투비행단,주식회사 시스텍
3423,공사용 관급자재(AL창호) 제조,제9해병여단,동국건설산업(주)
3426,공사용 관급자재(AL창호) 제조,제9해병여단,동국건설산업(주)
3437,공사용 수공구 구매,제6955부대,예성
3438,GOP대대 수중모터펌프 자재구매,제1862부대,영동상사
3461,"밸브,버섯형,엔진용 등 2종",해군군수사령부,정우상사
3498,컨센트릭 밸브 조립체 등 18종(2-2),해군제2수리창,지니종합상사
3517,"밸브,버섯형,엔진용 등 3종",해군군수사령부,주식회사 슈플라스
3518,석면함유 건축물 개선(관급자재) 조명기구 구매 설치,공군제15특수임무비행단,주식회사 엘에스조명
3576,"파이프,곡선형,금속제 등 3종",해군군수사령부,길상산업
3586,"밸브,버섯형,엔진용 등 4종",해군군수사령부,성인산업주식회사
3587,"밸브,버섯형,엔진용 1종",해군군수사령부,수연상사
3635,엔진 포워드 마운트 등 23종 제조,공군군수사령부,대한윈텍
3661,지뢰살포기용 부품(제조),일반장비계약팀 (구:19.09.16),성화기전
3677,"열선유리,직사각형 등 5종",해군군수사령부,강원상사
3742,에어필터(집진필터 유니트) 제조설치,국군재정관리단,주식회사 리박산업기계
3782,브레이크 시험기 등 4항목 제조(기장),육군군수사령부,三晸하이테크
3900,"태핏,엔진 포핏 밸브용 등 5종",해군군수사령부,안보종합상사
3945,000사업 UPS 및 배터리 제조설치,제3707부대,(주) 레미트로닉스코리아
3952,'16년 특수무기 케이블조립체류,유도무기계약팀 (구:19.09.16),연합정밀(주)
3968,00병원 리모델링 관급자재(통합배선) 제조,국군재정관리단,대한정보통신(주)
3997,"밸브,버섯형,엔진용 등 2종",해군군수사령부,주식회사 부영상사
4021,00병원 리모델링 관급자재(승강기) 제조,국군재정관리단,다인엘리베이터 주식회사
4111,열선유리 고정식 각창(볼트고정식) 등 9종,해군군수사령부,길상산업
4178,컨센트릭 밸브조립체 등 35종,해군군수사령부,아산종합상사
4260,덮개조립체 등 112항목 제조(궤도),육군군수사령부,三晸하이테크
4271,"튜브 조립체,금속제 등 39항목 제조(특무)",육군군수사령부,三晸하이테크
4299,ㅇㅇ창 정비시설 신축 크레인 제조 설치,국군재정관리단,(주)에스피테크
4331,천마유도탄 군직정비용(기계류)제조,육군 탄약지원사령부,주식회사 승일
4335,천마유도탄 군직정비용(기계류)제조,육군 탄약지원사령부,주식회사 승일
4374,탐지3호용 케이블조립체,지휘정찰계약팀 (구:19.09.16),덕인산업
4383,00부대 간부숙소 개수 관급자재(싱크대 등) 제조,육군교육사령부,피오코리아
4384,00부대 간부숙소 개수 관급자재(창호 등) 제조,육군교육사령부,주식회사 대광개발
4399,ATCIS 케이블조립체 등 16항목 제조(물품),육군군수사령부,주식회사 디와이콤
4406,'16년 특수무기 케이블조립체류(일반),유도무기계약팀 (구:19.09.16),주식회사 노티스
4410,00부대 UPS 축전지 등 4품목 제조 설치,국군재정관리단,태일자동제어(주)
4422,LYNX 항공기 시뮬레이터 유지보수 정비,해군군수사령부,주식회사 도담시스템스
4435,고압펌프 수리부속 구매(연평도),연평부대,오션마린
4500,GOP 심정모터펌프 설치납품,제7보병사단,주영펌프공업앤이엔지 주식회사
4505,"밸브,버섯형,엔진용 등 6종",해군군수사령부,에이스철물건자재주식회사
4515,82정비대대 이동식주택 제조설치납품,제2군단,열린컨테이너
4531,케이블조립체(통신장비용),통신장비계약팀 (구:19.09.16),연합정밀(주)
4602,K계열전차 변속기 성능시험장비 제조설치,국군재정관리단,코리아테스팅 주식회사
4605,"튜브 조립체,오일 여과기용 등 15항목 제조(궤도)",육군군수사령부,성도산업
4772,'16년 오리콘 사격통제장치 부품류 (제조),유도무기계약팀 (구:19.09.16),주식회사 다원시스
4799,나사 기계용 등 215항목 제조(총포),육군군수사령부,주식회사 에스피스틸
4803,반자동식부교 부품(제조),일반장비계약팀 (구:19.09.16),주식회사 씨알테크
4856,스파이더 회로카드조립체 등 10항목 제조(물품),육군군수사령부,주식회사 에스디텍
4858,열상 장비(TAS-970K) 회로카드조립체 제조(물품),육군군수사령부,株式會社 이노텍
4860,광대역 안테나 로프조립체 등 5항목 제조(물품),육군군수사령부,알티하이텍
4861,무전기세트 케이블조립체 5항목 제조(물품),육군군수사령부,시온테크
4862,무전기세트 확성기조립체 등 9항목 제조(물품),육군군수사령부,시온테크
4864,"밸브 조립체,차단용(76미리함포 부품)",함정계약팀 (구:19.09.16),창진ENG(주)
4914,"케이블 조립체,특수목적용 등 43항목 제조(궤도)",육군군수사령부,(주) 렘텍
4994,항공부속 핸들 조립체 등 5항목 제조,육군군수사령부,청원메가텍 주식회사
4995,항공부속 덮개 조립체 등 7항목 제조(물품),육군군수사령부,대동공업사
4997,"ATCIS 케이블조립체,전력용 등 12항목 구매(물품)",육군군수사령부,시온테크
5027,정비재료(케이블타이 등 193종) 구매,제7789부대,에이스컨설팅
5109,회로카드 조립체 등 17항목 제조(궤도),육군군수사령부,(주) 렘텍
5154,회로카드 조립체 등 15항목 제조(특무),육군군수사령부,주식회사 디와이콤
5155,케이블 조립체 등 51항목 제조(특무),육군군수사령부,대호정기(주)
5223,16비 동병사식당 관급자재 분전반 제조설치,공군제16전투비행단,주식회사 금성시스템
5264,케이블 조립체류(K1전차),기동화력계약팀 (구:19.09.16),연합정밀(주)
5296,"잠금판,너트와 볼트용 등 32항목 제조(기장)",육군군수사령부,주식회사 에스피스틸
5297,캠 조립체 등 2항목 제조(기장),육군군수사령부,주식회사 에스피스틸
5323,BTCS용 케이블조립체 등(A),지휘정찰계약팀 (구:19.09.16),연합정밀(주)
5324,BTCS용 케이블조립체 등(B),지휘정찰계약팀 (구:19.09.16),연합정밀(주)
5340,쉬일드 조립체 등 27항목 제조(총포),육군군수사령부,주식회사 에스피스틸
5373,'16년 저장 중 정비용 장비 제조설치,1보급단,주식회사 제이디텍
5380,회로카드조립체 등 2항목 제조(기장),육군군수사령부,(주) 렘텍
5442,전기 접촉자 등 9항목 제조(기장),육군군수사령부,(주)승광
5446,야간투시경부품(제조),지휘정찰계약팀 (구:19.09.16),덕인산업
5517,"콘센트릭 밸브 조립체,2,3단용 등 2종",해군군수사령부,주식회사 우영물산
5559,회로카드 조립체 등 5항목 제조(생산능력)(궤도),육군군수사령부,주식회사 동성전기
5561,"보조조립체,피스톤용 등 2항목 제조(기장)",육군군수사령부,대성정밀주식회사
5601,"필터,유체용 등 25항목 제조(궤도)",육군군수사령부,주식회사 에스피스틸
5625,항공기 격납고 / 정비고 크레인 4조 제조 설치,국군재정관리단,주식회사 효성알앤티
5627,"잠금판,너트와 볼트용 등 32항목 제조(기장)",육군군수사령부,주식회사 에스피스틸
5628,캠 조립체 등 2항목 제조(기장),육군군수사령부,주식회사 에스피스틸
5668,00부대 관급자재(발전기) 제조설치,국군재정관리단,(주)썬테크
5708,케이블조립체,지휘정찰계약팀 (구:19.09.16),성진씨앤티 주식회사
5724,"열선유리,직사각형 등 3종",해군군수사령부,강원상사
5782,00비 병사식당 신축 관급자재 냉난방기 구매 설치,국군재정관리단,삼화시스템공조주식회사
5789,실린더 조립체 등 18항목 제조(생산능력)(궤도),육군군수사령부,삼호정밀
5803,항공기 케이블 조립체 등 2항목 제조,육군군수사령부,시온테크
5805,케이블조립체(전술통신체계용),통신장비계약팀 (구:19.09.16),연합정밀(주)
5821,"기어,스퍼형 등 8항목 제조(기장)",육군군수사령부,주식회사 에스피스틸
5827,"나사,기계용 등 185항목 제조(궤도)",육군군수사령부,주식회사 승일
5832,K-55 와이어로프조립체,기동화력계약팀 (구:19.09.16),창진ENG(주)
5882,케이블조립체(비차폐용),통신장비계약팀 (구:19.09.16),(주)지엔텔
5883,케이블조립체(차폐용),통신장비계약팀 (구:19.09.16),연합정밀(주)
5935,워터 펌프 플라이어 등 314종,제9227부대,디자인필
5970,"튜브,곡선형,금속제 등 64항목 제조(기장)",육군군수사령부,주식회사 에스피스틸
6084,구내통신장비 케이블조립체 등 6항목 제조(물품),육군군수사령부,연합정밀(주)
6085,BTCS 표시반조립체 등 2항목 제조(물품),육군군수사령부,주식회사 월드티엔에스
6154,컨센트릭 밸브조립체 등 36종,해군군수사령부,조강테크
6195,00부대 심정 모터 펌프 납품 / 설치,육군과학화전투훈련단,금성종합상사
6227,항공기 린스시설 관급자재 수배전반,공군제16전투비행단,주식회사 대원전기산업
6233,00부대 병사식당 관급자재 수배전반 제조 설치,국군재정관리단,(사)한올장애인자립복지회 중전기사업소
6255,00 본관 신축 시설공사  관급자재(AV설비),국군재정관리단,삼화텔콤
6351,계심봉 조립체 등 47항목 제조(기장),육군군수사령부,주식회사 에스피스틸
6369,위성장비 케이블조립체 등 4항목 제조(물품),육군군수사령부,주식회사 에스디텍
6370,BTCS 케이블조립체 등 3항목 제조(물품),육군군수사령부,시온테크
6407,"탱크,기름용,유압장치용 등 29항목 제조(궤도)",육군군수사령부,주식회사 에스피스틸
6443,계기판 조립체 등 6항목 제조(기장),육군군수사령부,주식회사 디와이콤
6478,"열선유리, 직사각형 등 5종",해군군수사령부,자이림
6484,컨센트릭 밸브조립체 등 13종,해군군수사령부,강원상사
6637,알루미늄 파이프렌치 등 98종 구매,연평부대,주식회사 제이케이
6652,"리드선,축전지용 등 50항목 제조(기장)",육군군수사령부,주식회사 디와이콤
6712,전차축소사격 소총거치대 등 3종 제조,국군재정관리단,알티하이텍
6777,"부품키트,유압 다기관용 등 4항목 제조(궤도)",육군군수사령부,주식회사 비케이
6841,"실린더 조립체,작동식,선형 등 9항목 제조(기장)",육군군수사령부,건우MTC
6842,"볼트,유체 통로용 등 624항목 제조(기장)",육군군수사령부,평화정밀
6869,"열선유리, 직사각형 등 6종",해군군수사령부,(주)인터메탈
6969,케이블조립체(TAS-970K용),지휘정찰계약팀 (구:19.09.16),연합정밀(주)
6970,케이블조립체(TAS-970K용),지휘정찰계약팀 (구:19.09.16),연합정밀(주)
6981,항공정비파카 등 24종 제조,국군재정관리단,주식회사 흥선
6992,판넬 조립체 등 17종 구매,공군군수사령부,三晸하이테크
7005,"호스 조립체,비금속제 등 53항목 제조(기장)",육군군수사령부,주식회사 씨알테크
7008,브레이크 슈 세트 등 2항목 제조(기장),육군군수사령부,주식회사 금탑
7009,"연결기 조립체,전기용 등 46항목 제조(기장)",육군군수사령부,주식회사 씨알테크
7040,VLF 지휘통신체계 유지보수 정비,해군군수사령부,주식회사대양정보통신
7044,마스터 백 조립체 등 4항목 제조(기장),육군군수사령부,조은테크
7058,"케이블조립체(TPQ-36,37용)",지휘정찰계약팀 (구:19.09.16),성진씨앤티 주식회사
7091,"암, 와이퍼용 등 46항목 제조(기장)",육군군수사령부,평화정밀
7092,"허브 몸체 조립체,4륜구동용 등 2항목 제조(기장)",육군군수사령부,대주정공 주식회사
7125,작전영상전송장비(KAISHOT) 유지보수 정비,해군군수사령부,(주)아이디폰
7161,"밸브 유닛조립체, 작동수용 등 3종",해군군수사령부,수연상사
7317,K1케이블조립체등7종구매,육군종합정비창,시온테크
7371,케이블조립체 등 2종,공군군수사령부,주식회사 새한전자
7427,흡입밸브 조립체 등 5품목,해군제1수리창,남부상사
7472,"순환펌프,모터 (방-16-6)",공군미사일방어사령부,(주)현대전기시스템
7504,컨센트릭 밸브 조립체 등 29종,해군군수사령부,주식회사 슈플라스
7545,16-방한복(정비사용) 제조납품,국군재정관리단,주식회사 피엔에이코리아
7637,회로카드조립체 제조,공군군수사령부,주식회사 원영전자
7656,자료연동처리기(DLPS) 유지보수 정비,해군군수사령부,주식회사 시스텍
7667,자동차배관용금속관등23종구매,육군종합정비창,진흥기계공업
7679,유압작동조립체(나비 밸브 200A) 1종,해군군수사령부,천국산업
7764,무정전 전원공급장치 유지보수 정비,해군군수사령부,이화전기공업 주식회사
7937,정비사점검복 제조,국군재정관리단,주식회사 피엔에이코리아
7939,자동기상관측장비 등 6종 유지보수 정비,해군군수사령부,주식회사 지앤에스기술
7968,중파송신기 유지보수 정비,해군군수사령부,주식회사대양정보통신
7990,00공사 관급자재 가스절연부하개폐기 구매,국군재정관리단,주식회사 광명전기
8051,"엔진 블록, 디젤식 1종",해군군수사령부,피앤에스
8069,함정용 위성방송수신안테나 유지보수 정비,해군군수사령부,한양무선통신
8091,밸브 조립체 등 6종,해군군수사령부,에이치앤주식회사
8095,밸브 포핏 조립체 등 19종,해군군수사령부,수연상사
8240,도서(최강건설기계 정비 기능사) 등 192종,해군교육사령부,피앤에스
8552,자주발칸 케이블조립체등2종구매,육군종합정비창,주식회사 애덱스
8817,K1케이블조립체등6종구매,육군종합정비창,동양기전
8872,프린터(85대) 임대(유지보수 포함),제8385부대,(주)컴퓨터랜드
9012,계류시설 관급자재(콘크리트파일) 제조구매,제9181부대,주식회사 명주파일
9043,유지보수용 자재(윤형철조망 등 17종) 구매,제2작전사령부,모양방시스템
9076,00부대 정비고 및 창고 복합방수 설치납품,특수전사령부,주식회사 씨케이건설
9078,02단 부대개편 시설공사 관급자재_우레탄판넬,육군 제1군단,(주)소명실업
9204,00지역 주거시설 관급자재 CCTV 제조설치,국군재정관리단,(사)장애인인권센터ICT사업단
9205,00지역 주거시설 관급자재(통합배선) 제조설치,국군재정관리단,대신네트웍스(주)
9206,00지역 주거시설 관급자재(발전기) 제조설치,국군재정관리단,(주)디에코에너지
9209,00지역 주거시설 관급자재 프라스틱창호 제조,국군재정관리단,주식회사 디엔건설산업
9210,00사령부 주거시설 관급자재(자연석판석) 제조,국군재정관리단,주식회사 은석엠앤지
9247,관급자재(조명기구) 제조,국군재정관리단,일손과일터 전자사업부
9248,17-00대대 종합훈련장 관급자재(통합배선) 제조 설치,국군재정관리단,주식회사 우리이엔시
9270,선체/용접정비고 크레인 제조 설치,국군재정관리단,에스피하이테크주식회사
9278,17-충-공-7B 관급자재 스틸그레이팅 제조설치,공군제17전투비행단,주식회사 에이스그레이팅
9284,관급자재(콘크리트파일) 제조,제5보병사단,(주)금산
9300,관급자재(콘크리트파일) 제조(4),국군재정관리단,유정산업(주)
9328,329사업 2차 시설공사(금속재패널 제조 설치),제7821부대,(주)광스틸
9354,대잠전술훈련장(ASWTT)유지보수 정비,해군군수사령부,이마린아이씨티 주식회사
9357,도금정비고 관급자재(수배전반) 제조 설치,육군종합정비창,(주)대승기전
9372,전력설비 개선 관급자재(전력제어시스템) 제조설치,국군재정관리단,(주)차임이엔지
9430,00부대 군사법원 신축 관급자재(변압기) 제조설치납품,제2작전사령부,성진종합전기 주식회사
9448,17-병사1식당 관급자재(대형 냉장·냉동고) 제조 설치,국군재정관리단,에스이디 주식회사
9449,D004 남양이전사업 시설공사 관급자재-방송AV,공군 작사예하 방포사예하 제3여단,주식회사 이스젠
9450,D004 남양이전사업 시설공사 관급자재- 통합배선,공군 작사예하 방포사예하 제3여단,(주)성혜정보통신
9468,관급자재(자동제어장치) 제조 설치,국군재정관리단,코인스테크 주식회사
9484,조달 487 수중모터펌프 7종 구매,공군제19전투비행단,동인기업
9493,건설장비 부품 구매(크라샤외 5개 품목),제55보병사단,신명
9539,00부대 도금정비고 관급자재 크레인 제조설치,육군종합정비창,한국이엔씨
9543,17-공-엄체호관련 전기공사(관급자재),공군제19전투비행단,(주)한국이엔씨
9636,관급자재(크레인) 제조 설치,국군재정관리단,주식회사 정문이엔이
9686,관급자재(분전반) 제조,국군재정관리단,(사)대한정신장애인가족협회 중전기사업단
9687,관급자재(콘크리트파일) 제조(3),국군재정관리단,유정산업(주)
9688,관급자재(샌드위치패널) 제조,국군재정관리단,유한회사 대명엔지니어링
9689,관급자재(내화도료) 제조,국군재정관리단,금강페인트공업(주)
9697,00부대 도금정비고 신축 관급자재 조명기구 구매,육군종합정비창,주식회사 대아전기
9833,17년 정비복 제조,국군재정관리단,주식회사 나루지엠에스
9956,실내사격장 신축 관급자재(변압기) 제조 설치,제8385부대,동방전기공업 주식회사
10035,00함 보수통제장비(DCC) 정비,해군군수사령부,주식회사산엔지니어링
10044,관급자재(건식제습기) 제조 설치,국군재정관리단,주식회사 서번
10058,철재수리부속보관함 등 2종(17-336),공군제1전투비행단,주식회사 아이엔텍
10070,시설대대 수송중대 '17년 차량 정비공구비(자,제9911부대,이즈컴넷
10169,17-00비 관사 리모델링 관급자재 PD창호 제조 설치,국군재정관리단,주식회사 동양건영
10184,방공대대 병영생활관 관급자재(온수보일러),제11기동사단,주식회사 태승
10361,00부대 전차정비고 관급자재 콘크리트파일 구매,육군종합정비창,성원파일주식회사
10440,17-336 시설유지보수용 자재 45품목 구매,공군교육사령부,경동디자인가구
10507,실내체육관 신축 관급자재(냉난방기 구매설치),국군재정관리단,(주)세기공조플랜트
10560,K계열 전차 패드정비기 제조설치,국군재정관리단,주식회사 지에취디자인
10570,남해대대 정수시설 부품교체,제6128부대,에이엔디
10585,체육관 신축 관급자재(무대장치) 제조 설치(2),국군재정관리단,주식회사 엠라이테크
10629,"밸브 조립체,니들형,압축가스라인용 등 32종",해군군수사령부,범한산업 주식회사
10667,"밸브,버섯형,엔진용 등 4종",해군군수사령부,에이스철물건자재주식회사
10693,실내체육관 신축 관급자재(태양광발전장치) 제조설치,국군재정관리단,주식회사 평화전력
10719,조함 및 항해훈련장비(OH-530K) 유지보수 정비,해군군수사령부,주식회사 아워스
10746,"펌프조립체,기어식 1종",해군군수사령부,수연상사
10792,"열선유리,직사각형 1종",해군군수사령부,강원상사
10839,감시카메라(CCTV) 유지보수 정비,해군군수사령부,유한책임회사 엔에이치네트웍스
10883,롤필터 외 3종 제조납품 및 폐 필터 수거/처리,국방부계룡대근무지원단,요림필터산업주식회사
10905,17-방공관제사-76 정작처 전파차단기 및 금속탐지기,공군방공관제사령부,주식회사 이레전산
11007,00시설 카본 프리필터 설치납품,국방부근무지원단,고려정공 주식회사
11113,금속제파이프 구매,국군재정관리단,주식회사 콩앤별
11135,"바라쿠다 브레이크 밸브 등 25항목 구매(기장, 해파)",육군군수사령부,주식회사 서일산업
11291,"열선유리,직사각형 등 3종",해군군수사령부,세현종합상사
11296,선박자동식별장치(AIS) 유지보수 정비,해군군수사령부,주식회사 지엠티
11396,육-1C 정비고 신축 오버헤드크레인 설치납품,제32보병사단,주식회사 에스엠코리아
11423,K-1전차 제어장치 부품류(제조),기동화력계약팀 (구:19.09.16),대호정기(주)
11469,사진전시관 전시물 개선 관련 소방공사 관급자재 구매,국립서울현충원,유니넷텍(주)
11552,공군교육사령부 기초훈련장병 금속명찰 제조 구매,공군교육사령부,주식회사 중앙양행
11555,저압 밸브 클램핑 볼트 등 12종,해군군수사령부,메트로마린서비스
11573,열선유리 고정식 각창(볼트고정식) 1종,해군군수사령부,강원상사
11581,전자해도표시시스템(ECDIS) 유지보수 정비,해군군수사령부,이마린아이씨티 주식회사
11642,000함 제어 케이블 정비,해군군수사령부,주식회사 플렛디스
11666,공조기 필터 제조설치납품,제9965부대,요림필터산업주식회사
11726,오수관거 정비 관급자재(펌프) 제조 설치,국군재정관리단,주식회사 금성이앤씨
11750,LYNX 항공기 시뮬레이터 유지보수 정비,해군군수사령부,주식회사 쓰리디아이
11795,155mm 교체시설사업(연천) 관급자재 혼합골재,제7856부대,(주)유신
11847,"펌프조립체,기어식 1종",해군군수사령부,수연상사
11857,17-통합건물(일월) 관급자재(수배전반) 제조 설치,국군재정관리단,한양계전(주)
11858,17-통합건물(팔공) 관급자재(수배전반) 제조 설치,국군재정관리단,보령기전(주)
11859,00지역 통합건물(팔공) 관급자재(분전반) 제조 설치,국군재정관리단,(사)장애인녹색일자리사랑회 중전기사업단
11868,"확장조립체 등 4항목 제조(기장, 생산능력)",육군군수사령부,창진ENG(주)
11874,00 작전지역 통합건물(일월) 관급자재(분전반) 제조,국군재정관리단,기룡이엔씨 주식회사
11878,17-해병-00대대 관급자재(크레인) 제조설치,제9181부대,주식회사 보은정공
11901,"밸브,버섯형,엔진용 등 2종",해군군수사령부,애드온스마트 주식회사
11928,작전지역 통합건물 (일월) 관급자재 조명기구,공군방공관제사령부,주식회사 금강에너텍
11930,작전지역 통합건물 (팔공) 관급자재 조명기구,공군방공관제사령부,(주)칸라이팅
11934,작전지역 통합건물 (의상) 관급자재 조명기구,공군방공관제사령부,삼명산업(주)
