참가수,공고번호,공고차수,판단번호,항목번호,입찰명,업무구분,발주기관코드,발주기관,개찰일시,낙찰자(업체코드),낙찰자(상호),낙찰자(영문상호),낙찰자(대표자),낙찰자(연락처),낙찰자(주소),낙찰률,낙찰금액
2,MDG0033,1,49119,***,18년 방사선선량계 판독용역,용역,MDG,국군의무사령부,201712281200,A766A,한일원자력주식회사,hanilnuclear.co.ltd,서승범,0314434284,"경기도 안양시 만안구 덕천로45, 301호,302호(안양동, 동영벤처스텔)",88.0462,18980000
8,HCL0106,1,48616,***,18년 생도학사관리통합체계 유지보수 용역,용역,HCL,공군사관학교,201712281100,11200,주식회사 아워스,HOURS,송치선,0422734268,"대전광역시 서구 도산로485, 3층 (탄방동)",89.7974,44497133
52,UMM0747,1,48827,***,18년 전산장비 유지보수 용역,용역,UMM,국군재정관리단,201712281100,BE636,(주)다우텔레콤,dawootelecom,이영순,025812146,서울특별시 구로구 경인로55길51 (구로동)한성상가 에이동 210호,87.8077,99419300
2,UMM0752,1,46349,***,18-교-입영신체검사(흉부/소변검사) 위탁 용역,용역,UMM,국군재정관리단,201712281100,D2701,(사)대한결핵협회,knta,신민석,0226339461,서울특별시 서초구 바우뫼로6길57 (우면동),88.0974,68510900
2,UMM0737,3,44045,***,17-군 세차 폐수처리시설 운영 개선방안 연구용역,용역,UMM,국군재정관리단,201712281100,D13C0,(사)한국물환경학회,KSWE,김성표,023894250,"서울특별시 종로구 삼봉로81-0 (수송동, 두산위브파빌리온) 1137호",,190000000
13,MDI0022,1,48814,***,18년 전산장비 유지보수 용역,용역,MDI,제7016부대,201712281100,C980F,씨지에스아이티(주),CGSIT,최규식,0226328730,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",88.0997,23263480
17,LQH0031,1,49602,***,디지털 판초우의 제조납품,물품,LQH,제3697부대,201712281030,B7603,주식회사 에스티에스,STS,이영수,0425368585,대전광역시 서구 도산로403번길21-0 (탄방동),88.0685,56646500
2,SCQ0004,1,00222,***,18-평 개인피폭 방사선량 측정용역,용역,SCQ,제9911부대,201712281030,B2799,주식회사 일진라드,,정영근,025410975,서울특별시 강남구 선릉로111길36 (논현동),88.0844,1448800
2,SCF0005,2,00164,004,참치통조림형 등 16종,물품,SCF,해군군수사령부,201712281030,FB41E,주식회사 류홀마트,new consulting,양미숙,055-546-0841,"경상남도 창원시 진해구 충무로23-0 (신흥동, 블루빌)",91.8589,2228
5,SCQ0002,1,00184,***,18-평 폐기물(음식물류) 처리용역,용역,SCQ,제9911부대,201712281030,DD9F2,매산농장,MS,이명갑,010-6363-6293,경기도 화성시 매송면 매송로236번길110-0,87.9315,84916188
2,SCQ0001,1,00183,***,18-평 폐기물(선저폐수) 처리용역,용역,SCQ,제9911부대,201712281030,E63F7,(유)레오텍해운,Leo Tec Marine Transport,박승준,0634425189,전북특별자치도 군산시 외항안길145-0 (소룡동),87.9132,113768000
4,SCF0007,2,00165,***,냉장염지조각닭 등 13종,물품,SCF,해군군수사령부,201712281030,F8996,주식회사 케이씨에프,k.c.f.co.ltd,송진홍,0555529562,"경상남도 창원시 진해구 가주로15번길46-0 (가주동, kCF)",97.7656,50233000
2,SCF0005,3,00164,004,참치통조림형 등 16종,물품,SCF,해군군수사령부,201712281030,FB41E,주식회사 류홀마트,new consulting,양미숙,055-546-0841,"경상남도 창원시 진해구 충무로23-0 (신흥동, 블루빌)",91.8589,2228
5,SCF0003,2,00162,028,핫바 등 28종,물품,SCF,해군군수사령부,201712281030,FB41E,주식회사 류홀마트,new consulting,양미숙,055-546-0841,"경상남도 창원시 진해구 충무로23-0 (신흥동, 블루빌)",69.6643,1930
5,SCF0003,2,00162,028,핫바 등 28종,물품,SCF,해군군수사령부,201712281030,FB41E,주식회사 류홀마트,new consulting,양미숙,055-546-0841,"경상남도 창원시 진해구 충무로23-0 (신흥동, 블루빌)",69.6643,1930
2,SFG0236,1,49613,***,계류시설 관급자재(콘크리트파일) 제조구매,물품,SFG,제9181부대,201712281030,FB3CA,주식회사 명주파일,"MYUNG JU PILE CO.,LTD.",최형규,02-3218-1786,"경기도 김포시 삼도공단로39-0, 2층 (양촌읍)",97.4679,12922800
5,SFC0211,1,48886,***,분말짜장 등 157품목 구매,물품,SFC,제9691부대,201712281030,H195F,주식회사 경기유통형 마을기업,"gyeonggi distribution Co, Ltd.",박명분,031-8059-0006,"경기도 화성시 향남읍 행정죽전로1길33,  1층",88.09,61887100
6,SCF0591,2,47208,026,사이다 등 27종,물품,SCF,해군군수사령부,201712281030,BA547,삼진유통,samjin cir.,이광우,055-293-6645,경상남도 창원시 마산회원구 봉덕2길77 (봉암동),89.1312,4980
6,SCF0591,2,47208,026,사이다 등 27종,물품,SCF,해군군수사령부,201712281030,BA547,삼진유통,samjin cir.,이광우,055-293-6645,경상남도 창원시 마산회원구 봉덕2길77 (봉암동),89.1312,4980
4,SCF0591,2,47208,011,사이다 등 27종,물품,SCF,해군군수사령부,201712281030,BA547,삼진유통,samjin cir.,이광우,055-293-6645,경상남도 창원시 마산회원구 봉덕2길77 (봉암동),98.8443,65
4,SCF0591,2,47208,011,사이다 등 27종,물품,SCF,해군군수사령부,201712281030,BA547,삼진유통,samjin cir.,이광우,055-293-6645,경상남도 창원시 마산회원구 봉덕2길77 (봉암동),98.8443,65
2,LKM0032,1,47191,***,18년 예비군 도시락 제조납품(3권역),물품,LKM,제2632부대,201712281000,G50E2,전북외식산업,CB,강철,0632876704,전북특별자치도 전주시 완산구 외칠봉1길27-7 (효자동1가),100,176286000
2,LKM0031,1,47209,***,18년 예비군 도시락 제조납품(2권역),물품,LKM,제2632부대,201712281000,G50E2,전북외식산업,CB,강철,0632876704,전북특별자치도 전주시 완산구 외칠봉1길27-7 (효자동1가),100,168576000
1,LKF0032,1,46119,***,18년 직접입영장병 신체검사 부분위탁 용역,용역,LKF,제6755부대,201712271500,D2701,(사)대한결핵협회,knta,신민석,0226339461,서울특별시 서초구 바우뫼로6길57 (우면동),75.2043,36765700
12,LNR0022,1,49722,***,간부숙소 시스템화장실 제조 설치납품,물품,LNR,수도기계화보병사단,201712271400,HC5A5,주식회사 효인산업,"HYOIN Industries.co.,ltd",이강을,070-7114-0010,경기도 안성시 일죽면 원설로945-8,88.2928,206881142
12,LNR0023,2,49735,***,간부숙소 개보수 붙박이장류 제조설치 납품,물품,LNR,수도기계화보병사단,201712271400,H5761,주식회사 리즈디자인,DESIGNLEEDS,황인철,02-6013-6305,경기도 파주시 광탄면 장지산로200번길41-2,88.3587,362760631
12,LNR0023,1,49735,***,간부숙소 개보수 붙박이장류 제조설치 납품,물품,LNR,수도기계화보병사단,201712271400,H5761,주식회사 리즈디자인,DESIGNLEEDS,황인철,02-6013-6305,경기도 파주시 광탄면 장지산로200번길41-2,88.3587,362760631
3,MHD0050,1,40323,***,무기체계 유형별 맞춤형 R&D 수행절차 연구,용역,MHD,방위사업청(운영지원과),201712271400,C7CD2,사단법인 안보경영연구원,SMI,김주형,025445937,"서울특별시 강남구 언주로527, 10층 (역삼동)",0,73150000
2,MHD0048,1,40265,***,국방특허 권리이전 업무를 위한 특허 권리분석(1차),용역,MHD,방위사업청(운영지원과),201712271400,HD1F7,수안특허법인,suan intellectual property,김정무,02-556-9564,"서울특별시 강남구 논현로101길8, 2층 (역삼동, 형정빌딩)",0,6000000
12,LNR0023,3,49735,***,간부숙소 개보수 붙박이장류 제조설치 납품,물품,LNR,수도기계화보병사단,201712271400,H5761,주식회사 리즈디자인,DESIGNLEEDS,황인철,02-6013-6305,경기도 파주시 광탄면 장지산로200번길41-2,88.3587,362760631
2,LHR0054,1,46913,***,18년 예비군 도시락 제조 및 납품(1권역),물품,LHR,육군 제37보병사단,201712271300,EE943,주식회사행복담은네모,happy cube.corp,곽호근,0432687500,충청북도 청주시 흥덕구 1순환로614번길12 (봉명동),0,274890000
2,LHR0053,1,46925,***,18년 예비군 도시락 제조 및 납품(2권역),물품,LHR,육군 제37보병사단,201712271300,EE943,주식회사행복담은네모,happy cube.corp,곽호근,0432687500,충청북도 청주시 흥덕구 1순환로614번길12 (봉명동),0,153000000
20,MDG0032,1,49111,***,2018년 무한리필 프린터 임대용역,용역,MDG,국군의무사령부,201712271200,EFF19,오빌종합,ophir,윤용채,031-544-4888,경기도 포천시 가산면 우금길238-0,88.0052,8747920
60,LCF0851,2,49423,***,17-충-육-57 수배전반 제조,물품,LCF,육군군수사령부,201712271100,FCAB3,주식회사 대림전기,"DAE LIM ELECTRIC CO., LTD",이서근,0432679966,충청북도 청주시 상당구 문의면 남계3길26-9,88.0439,125418827
6,LCP0031,2,47913,***,헬기위치추적체계 소프트웨어 유지보수 용역,용역,LCP,육군항공사령부,201712271100,C980F,씨지에스아이티(주),CGSIT,최규식,0226328730,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",88.1817,46271420
60,LCF0851,1,49423,***,17-충-육-57 수배전반 제조,물품,LCF,육군군수사령부,201712271100,FCAB3,주식회사 대림전기,"DAE LIM ELECTRIC CO., LTD",이서근,0432679966,충청북도 청주시 상당구 문의면 남계3길26-9,88.0439,125418827
12,UMM0004,1,00181,***,18년 00부대 임대프린터 용역,용역,UMM,국군재정관리단,201712271100,F95C9,신도강북OA센타,sindo kang bouk oa center,백민철,024982750,서울특별시 중랑구 면목로37길30 (면목동),87.9096,93293700
46,UMM0755,1,48479,***,18년 계룡대 출입통제체계장비 유지보수 용역,용역,UMM,국군재정관리단,201712271100,CE0C5,(주) 투데이게이트,"TodayGate Co.,LTD.",김익훈,0221043535,"서울특별시 금천구 디지털로9길32-0 (가산동, 갑을 그레이트밸리) 비동 804호",87.8425,120984600
41,UMM0754,1,47016,***,18년 전산장비 유지보수 용역,용역,UMM,국군재정관리단,201712271100,DD089,(주)지엠디텔레콤,GMD Telecom,김창윤,0226497393,"서울특별시 영등포구 양평로21길26, 708호 (양평동5가,선유도역1차아이에스비즈타워)",87.7855,131898800
286,UMM0748,1,46181,***,국방대학교 조경관리용역,용역,UMM,국군재정관리단,201712271100,A52E0,거삼조경(주),GEOSAMLANDSCAPING CO.LTD,예종서,024821522,"서울특별시 송파구 충민로5, 비동 506호(문정동, 송파한화오벨리스크)",88.4109,133573000
5,UMM0723,2,45300,***,입영장병 부분신체검사 용역,용역,UMM,국군재정관리단,201712271100,HB690,미래한국병원,MIRAE HANKOOK HOSPITAL,임영국,0415456114,충청남도 아산시 번영로230번길13 (모종동),86.1998,645804350
5,SFD0159,1,49191,***,18-P-전기안전관리 대행 용역,용역,SFD,제9227부대,201712271100,FA5FD,주식회사 한동씨앤이,HANDONG C&E,김진국,0542834572,경상북도 포항시 북구 해안로221번길7-0 (두호동),88.7177,53587890
2,SCU0123,1,48657,002,18년 액화석유가스(LPG) 구매,물품,SCU,해군 기동함대사령부,201712271100,D4CF7,주식회사 제주미래에너지,JEJU MIRAE ENERGY,최석원,0647961423,제주특별자치도 제주시 한림읍 협재남2길2-0,83.9604,935
2,SCU0123,1,48657,001,18년 액화석유가스(LPG) 구매,물품,SCU,해군 기동함대사령부,201712271100,D4CF7,주식회사 제주미래에너지,JEJU MIRAE ENERGY,최석원,0647961423,제주특별자치도 제주시 한림읍 협재남2길2-0,84.1668,1025
5,SCU0115,2,41961,***,18-00전대 음식물쓰레기 수거 처리 용역,용역,SCU,해군 기동함대사령부,201712271100,HD739,서귀용역,seogwiservice,오광협,064-733-3651,제주특별자치도 서귀포시 일주서로135번길4 (강정동),87.7757,34340000
3,SCR0155,1,48529,***,흑산도 000전진기지대 급식계약,물품,SCR,해군제3함대사령부,201712271100,F4A22,정아종합유통,ljp,이종표,061-243-3695,전라남도 목포시 삼학로227번길23-0 (산정동),84.6097,217800000
3,SCR0157,1,47205,***,국수(소면) 등 174종 구매,물품,SCR,해군제3함대사령부,201712271100,H5B51,대동에프에스,,김미순,0626720922,광주광역시 남구 효우로230번길31 (행암동),90.5811,182695000
4,SCR0152,2,45752,***,흑산도 000운용대 급식계약,물품,SCR,해군제3함대사령부,201712271100,F4A22,정아종합유통,ljp,이종표,061-243-3695,전라남도 목포시 삼학로227번길23-0 (산정동),84.9135,66900000
2,MDW0036,1,48208,***,OO학교 종합정보체계 유지보수 용역,용역,MDW,국군간호사관학교,201712271100,F1A6A,주식회사 커뮤,"COMMU CO., LTD",김경환,0423696363,"대전광역시 유성구 테크노4로43,202호 (관평동,현광빌딩)",99.9093,32076000
67,MCX0061,1,47747,***,18년 간부숙소 실내청소 용역,용역,MCX,자운대근무지원연대,201712271100,F9BE9,주식회사 동성종합관리,Dong Soung,김미희,0423625005,"대전광역시 서구 도마로63번길12, 203호 (변동,만송빌라트)",88.0099,95844993
182,MCN0103,1,46161,***,18년 위례스타힐스 아파트 위탁관리 용역,용역,MCN,국방부근무지원단,201712271100,BEDD4,(주)미래에이비엠,miraeabm,조삼수,025472977,"서울특별시 강남구 영동대로 708, 정화빌딩 603(청담동)",88.0058,1009686190
5,LMD0028,3,47929,***,군직부대 식기세척기 임차용역(18~20년),물품,LMD,제7821부대,201712271100,I279A,주식회사 엠에스케이원(MSK1 Inc.),MSK1 inc.,김미숙,070-8717-0155,"경기도 성남시 수정구 위례대로83, 에이동 지상1층 17번매장(창곡동)",88.108,87274780
3,LGF0001,1,48274,***,00학교 교육장비 유지보수용역,용역,LGF,육군정보학교,201712271100,H041E,주식회사 시스텍,"systec co,.Ltd.",고윤안,070-8709-0666,"경기도 안성시 대덕면 서동대로4726, 중앙대학교 생활과학관 609관 2층",88.1898,26303000
6,LCP0031,3,47913,***,헬기위치추적체계 소프트웨어 유지보수 용역,용역,LCP,육군항공사령부,201712271100,C980F,씨지에스아이티(주),CGSIT,최규식,0226328730,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",88.1817,46271420
16,HCF0152,1,47155,***,대구기지 프린터 임대용역,용역,HCF,공군군수사령부,201712271030,G9278,셀코정보기술 주식회사,SELKOR INFORMATION TECHNOLOGY,임윤정,01043840193,서울특별시 도봉구 도봉로169나길78(도봉동),87.9153,65292341
3,HFG0001,1,00186,***,'18년 사이버위협 분석체계 유지보수,용역,HFG,공군제7항공통신전대,201712271030,H041E,주식회사 시스텍,"systec co,.Ltd.",고윤안,070-8709-0666,"경기도 안성시 대덕면 서동대로4726, 중앙대학교 생활과학관 609관 2층",88.0759,28931000
17,SFL0139,1,48804,***,복합교육센터 책상/의자 제조납품 설치,물품,SFL,제3283부대,201712271030,E04A2,준산업,JUN,최미진,0337638669,강원특별자치도 원주시 소초면 장수2로196-20 가(A)동,88.1217,72827000
3,LHN0096,1,48371,***,00부대 임차용 정수기 계약('18년 ~ '20년),용역,LHN,제7보병사단,201712271030,ECEC5,(주)금호티앤씨,KUMHO T&C,문양수,024845454,경기도 하남시 천현로86 (천현동),88.0469,23301600
3,LHN0095,1,48360,***,00부대 식기세척기 임차용역('18년~'20년),물품,LHN,제7보병사단,201712271030,C7B7E,주식회사 누마스타,NUMASTER,정순금,0317678237,경기도 광주시 초월읍 장담길 21-80( ),87.589,39001860
39,LGT0016,1,49507,***,00부대 관사 싱크대 제조설치(17-300),물품,LGT,제2307부대,201712271030,GE751,(주) 인퍼니,"INFURNI Co.,Ltd",이준행,0425378663,대전광역시 서구 계백로1249번안길42-6 (정림동),88.0916,358133700
16,SFM0146,1,49059,***,전자온도계 등 20종 구매,물품,SFM,제3170부대,201712271030,H9712,SH유통,SH,김소희,010-5545-0138,"경상북도 경산시 펜타힐즈2로20 (중산동, 펜타힐즈 푸르지오)",88.1492,60355900
35,SFM0143,1,48293,***,삼계탕(즉석조리식품) 등 52종 구매,물품,SFM,제3170부대,201712271030,I30EE,롯데웰푸드 주식회사,LotteConfectionery,이창엽,01055004170,서울특별시 영등포구 양평로21길10-0 (양평동5가),83.085,527747670
37,SFM0142,1,48288,***,초코파이 등 15종 구매,물품,SFM,제3170부대,201712271030,E0607,제일공사,jeil co ltd,윤은희,010-3122-0950,충청북도 청주시 청원구 율봉로159번길73-1 (율량동),83.0695,311882695
34,SFM0141,1,48261,***,초코우유 등 33종 구매,물품,SFM,제3170부대,201712271030,E1A83,신송식품 (주),SINGSONG FOOD CORPORATION,신유식,027801400,"서울특별시 영등포구 여의나루로53-1 (여의도동, 대오빌딩)",83.0441,378380610
17,SFL0139,2,48804,***,복합교육센터 책상/의자 제조납품 설치,물품,SFL,제3283부대,201712271030,E04A2,준산업,JUN,최미진,0337638669,강원특별자치도 원주시 소초면 장수2로196-20 가(A)동,88.1217,72827000
10,SFC0209,1,48165,***,라면 등 28품목 구매,물품,SFC,제9691부대,201712271030,I4744,푸른,PUREUN FOOD,고승정,07077788187,"경기도 성남시 분당구 성남대로916번길11, 4층 4-22호 (야탑동, 글라스타워)",88.0706,26608381
10,MDR0068,2,47318,***,음식물류 폐기물 처리용역,용역,MDR,제9965부대,201712271030,HAEF3,다래환경,DR,이민갑,031-491-0209,"경기도 안양시 동안구 벌말로126-0, 1006호(관양동)",88.4432,20445436
215,LHQ0029,2,47960,***,유지보수용 자재(윤형철조망 등 17종) 구매,물품,LHQ,제2작전사령부,201712271030,FED1B,모양방시스템,moyangbang system,김주한,025330788,"서울특별시 서초구 동광로1길42, 1층(방배동)",88.0184,163102500
3,LHN0096,2,48371,***,00부대 임차용 정수기 계약('18년 ~ '20년),용역,LHN,제7보병사단,201712271030,ECEC5,(주)금호티앤씨,KUMHO T&C,문양수,024845454,경기도 하남시 천현로86 (천현동),88.0469,23301600
3,LHN0095,2,48360,***,00부대 식기세척기 임차용역('18년~'20년),물품,LHN,제7보병사단,201712271030,C7B7E,주식회사 누마스타,NUMASTER,정순금,0317678237,경기도 광주시 초월읍 장담길 21-80( ),87.589,39001860
21,LGT0018,1,49553,***,00부대 항공등화 설치납품(17-153),물품,LGT,제2307부대,201712271030,07685,주식회사 금성이앤씨,"Kumsung Engineering  Construction Co., Ltd.",구본철,0417417301,"충청남도 논산시 은진면 매죽헌로 567,1층",88.447,156022792
9,LGT0017,1,49536,***,관사 신축 엘리베이터 제조설치(17-295),물품,LGT,제2307부대,201712271030,D361A,(주) 지에스이엘리베이터,(주)GSE Elevator,방정후,0325688024,인천광역시 서구 가현산로46번길69-0 (대곡동),88.4768,294921000
39,LGT0016,2,49507,***,00부대 관사 싱크대 제조설치(17-300),물품,LGT,제2307부대,201712271030,GE751,(주) 인퍼니,"INFURNI Co.,Ltd",이준행,0425378663,대전광역시 서구 계백로1249번안길42-6 (정림동),88.0916,358133700
2,LFN0077,1,48393,***,'18년 생도증식(돼지등뼈 등 179종) 구매,물품,LFN,육군3사관학교,201712271030,D8BA8,재연종합식품,jyjonghapfood,박은서,054-246-2924,경상북도 포항시 북구 기계면 고지리543-1,84.3508,202830000
31,LDG0045,1,49741,***,'18년 과학화경계시스템 외주정비,용역,LDG,육군 탄약지원사령부,201712271030,A34FD,(주)에스티씨,"STC Co., Ltd",박광수,0425366761,대전광역시 대덕구 오정로9번길28-2 (오정동),87.8954,86101240
3,HCS0029,2,47954,***,"18년 상반기 토성회관 식자재(채소류,공산품) 계약",물품,HCS,제3훈련비행단,201712271030,FAABC,한양상사,HanYang,박건점,055-753-5215,경상남도 진주시 촉석로207번길10-1 (수정동),95.7055,112600000
14,LMK0033,2,49104,***,00부대 취사식당 신축-주방기구,물품,LMK,제6보병사단,201712261600,BF889,한국케이엔티(주),hankook kitchen technology,최해덕,0326824171,경기도 부천시 오정구 삼작로171번길9 (내동),51.088,30200000
2,LKF0034,1,49355,***,00부대 컨테이너 운반용역 [2권역],용역,LKF,제6755부대,201712261600,G093A,삼진익스프레스 주식회사,samjinExpress,정세미,0544449924,경상북도 구미시 고아읍 원대로75-44,88.5255,25486000
2,LKF0033,1,49354,***,00부대 컨테이너 운반용역 [1권역],용역,LKF,제6755부대,201712261600,G093A,삼진익스프레스 주식회사,samjinExpress,정세미,0544449924,경상북도 구미시 고아읍 원대로75-44,88.4525,28664000
14,LMK0033,1,49104,***,00부대 취사식당 신축-주방기구,물품,LMK,제6보병사단,201712261600,BF889,한국케이엔티(주),hankook kitchen technology,최해덕,0326824171,경기도 부천시 오정구 삼작로171번길9 (내동),51.088,30200000
3,LHC0015,2,46666,***,'18년 음식물폐기물 처리용역,용역,LHC,제1729부대,201712261530,H9D47,리더,leader,한재석,01072218333,강원특별자치도 횡성군 강림면 강림서길41-0,94.0453,94553250
5,HDK0039,1,48307,***,'18년 사업장 생활계폐기물 처리 용역,용역,HDK,공군제11전투비행단,201712261440,HE91B,모든리싸이클링센타,Modeun Recycling Center,박정애,0536370808,대구광역시 달성군 하빈면 하산길129-52,88.0141,85790000
9,MDG0112,1,48121,***,2017년 수액조절기 미세주입용 구매,물품,MDG,국군의무사령부,201712261300,EA274,주식회사 디엔와이,D&Y,김대환,07041847054,경상북도 경산시 성암로15길10(옥산동),88.05,12197867
14,MDG0113,1,48542,***,2017년 의무기동장비(표준형 구급차 탑재물자) 구매,물품,MDG,국군의무사령부,201712261300,GF75B,비피케이,BPK,정선아,070-4006-8234,"경기도 고양시 일산서구 탄현로60, 1동205호(탄현동,탄현마을상가)",88.0525,19429700
118,LKH0062,1,48693,***,00부대 동원훈련장 생활관 전광판 설치납품,물품,LKH,제6128부대,201712261200,08758,주식회사 부송,"BuSong Industrial development Co., Ltd.",소병양,0328817007,인천광역시 동구 샛골로 143(송림동),88.0006,51369479
18,LNR0021,1,48100,***,간부숙소 바닥난방재 설치납품,물품,LNR,수도기계화보병사단,201712261100,B16F8,진흥엘앤에스(주),jhlns,심일섭,0226767580,경기도 광명시 하안로60 광명테크노파크 E동 802호,88.1546,74312210
35,MDN0015,1,49565,***,'18 칼라 잉크프린터 임대,용역,MDN,국군화생방방호사령부,201712261100,H908C,베스트이에스(ES),BESTES,오은숙,010-5091-2748,경기도 남양주시 진건읍 진건오남로86번길11-0 (한신아파트202동) 1502호,88.0089,12836486
22,LHK0036,1,49934,***,군단 어린이집 물품구매(교재교구),물품,LHK,제2군단,201712261100,G409E,대광종합상사,DAGANG JUNGHAB SANGSA,김유람,0336539838,"강원특별자치도 동해시 망상길45, 1동 (망상동)",88.2819,34235500
19,UMM0003,2,00143,***,18년 공군 기록관련 전산체계 통합 유지보수 용역,용역,UMM,국군재정관리단,201712261100,E442F,주식회사 유노미아,"EUNOMIA.CO.,LTD",배태웅,0424727437,"대전광역시 서구 도산로 485(탄방동, 4층)",87.8404,102428006
5,UMM0756,1,46945,***,18-P-이동식 화장실 임차용역,용역,UMM,국군재정관리단,201712261100,CC5D4,주식회사 제이엘컴퍼니,JLCOMPANY,조택연,0315281190,경기도 남양주시 진건읍 독정로성지2길106-5,88.7732,136952000
41,UMM0741,2,44729,***,18-경남지역 하역용역,용역,UMM,국군재정관리단,201712261100,D66E6,패트롤포콤주식회사,PATROL POCOM,이신재,028676112,"서울특별시 관악구 문성로76, 310호(신림동, 건영종합쇼핑타운)",89.006,675472349
2,SFH0108,1,48333,***,17-B-비궁표적기 제조 설치,물품,SFH,제9196부대,201712261100,HB5B9,주식회사 지에취디자인,Gh design,이승범,031-731-7724,경기도 성남시 중원구 둔촌대로537-0 (상대원동),89.2796,46570000
1,MCR0059,1,45723,***,2018년 종합정보시스템 유지보수 용역,용역,MCR,국방대학교,201712261100,F11C0,(주)트리토,TRITO,박은신,025405998,"서울특별시 서초구 서초대로64길47,303호 (서초동, 희정빌딩)",,44000000
5,SCL0120,1,47861,***,생도견장(남/1학년) 등 24종 구매,물품,SCL,해군사관학교,201712261030,DC366,두원(DO1),DOO WON,김신,010-4302-0222,경기도 포천시 영북면 호국로3504,88.3835,30450770
37,UAZ0039,1,48656,***,18년 도서관 국외간행물 40종 구매,물품,UAZ,합동군사대학교,201712261030,B1C5F,서울외서,Seoul Subscription service,정경일,02-780-1094,서울특별시 영등포구 국제금융로 106(),88.0485,8134700
21,SFL0136,1,48304,***,임시명찰 등 2품목,물품,SFL,제3283부대,201712261030,GF26E,기쁨상사,joy company,김병국,01066224171,경상북도 포항시 남구 중앙로95-1 (해도동)302호c타워,88.0306,35197660
19,SCQ0309,1,46374,***,18-평 위탁관리(오폐수처리시설) 용역,용역,SCQ,제9911부대,201712261030,D40FE,청해ENV주식회사,CHUNGHAE ENVIRONMENT COMPANY,이병관,0319463695,"경기도 파주시 가나무로143, 3층 (금릉동, 파주메트로프라자1)",87.8438,87028185
10,SCL0123,1,47871,***,방한자켓 등 3종 구매,물품,SCL,해군사관학교,201712261030,E1394,성지EMB,sungjiemb,이근호,0325524211,"인천광역시 계양구 봉오대로743번길29, 1동 3층 301호(작전동, 삼보아파트상가)",88.0142,75775000
5,SCL0122,1,47866,***,동스웨터 구매,물품,SCL,해군사관학교,201712261030,DC565,(주)피엘엔코,"P.L & CO.,LTD.",최윤경,025186185,"서울특별시 강남구 언주로601,1304호(논현동, 파크랜드빌딩)",89.1063,10544380
